"season","opponent","data","player","solo","ast","tot","tfl_yds","tfl","sack_yds","sacks","ff","fr_yds","fumbl","int","int_1","brup","blkd","qh","team","game_id"
2023,"University of Chicago","defense","Meyer,Zach","1","2","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7947
2023,"University of Chicago","defense","Weathers,Houston","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7947
2023,"University of Chicago","defense","Shumard,Andrew","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home",7947
2023,"University of Chicago","defense","Horowitz,Jake","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7947
2023,"University of Chicago","defense","Partridge,Henry","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7947
2023,"University of Chicago","defense","Marshall,Maceo","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7947
2023,"University of Chicago","defense","Warden,Matthew","1","1","2","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","1","-","home",7947
2023,"University of Chicago","defense","Hassibi,Kourosh","1","1","2","-/-","-","-/-","-","-","0-1","1/-","-","-","-","-","-","home",7947
2023,"University of Chicago","defense","Jasper,Cameron","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7947
2023,"University of Chicago","defense","Kelly,Seamus","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7947
2023,"University of Chicago","defense","Arnholt,Adison","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7947
2023,"University of Chicago","defense","Long,Arthur","-","1","1","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7947
2023,"University of Chicago","defense","High,Madden","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7947
2023,"University of Chicago","defense","Gorbatenko,Mark","1","-","1","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7947
2023,"University of Chicago","defense","Degner,Luke","-","-","-","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7947
2023,"University of Chicago","defense","Goodman,Will","-","-","-","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7947
2023,"University of Chicago","defense","Bommarito-Logan,Rhys","-","-","-","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7947
2023,"University of Chicago","defense","TEAM","-","-","-","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7947
2023,"University of Chicago","defense","Costa,Elijah","6","-","6","4.0/7","4.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away",7947
2023,"University of Chicago","defense","Baynes,Kirby","5","-","5","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away",7947
2023,"University of Chicago","defense","O'Connell,Jacob","3","2","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",7947
2023,"University of Chicago","defense","Reddinger,Addison","3","2","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",7947
2023,"University of Chicago","defense","Cryan,Connor","4","-","4","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away",7947
2023,"University of Chicago","defense","Posthauer,Joe","4","-","4","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away",7947
2023,"University of Chicago","defense","Thomas King,Emmett","3","1","4","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","2","-","-","away",7947
2023,"University of Chicago","defense","Bright,Thanio","2","1","3","-/-","-","-/-","-","-","0-0","-/-","2-58","2","-","-","-","away",7947
2023,"University of Chicago","defense","Holden,Jack","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",7947
2023,"University of Chicago","defense","Andersen,Austin","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",7947
2023,"University of Chicago","defense","Asta,Joey","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",7947
2023,"University of Chicago","defense","Chang,Caleb","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away",7947
2023,"University of Chicago","defense","Houk,Michael","2","-","2","2.0/2","2.0","-/-","-","-","0-0","-/-","-","-","-","-","1","away",7947
2023,"University of Chicago","defense","Jackson,CJ","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",7947
2023,"University of Chicago","defense","Jorgensen,Kobey","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",7947
2023,"University of Chicago","defense","Kang,Chris","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",7947
2023,"University of Chicago","defense","Kruger,George","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",7947
2023,"University of Chicago","defense","Lau,Andrew","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",7947
2023,"University of Chicago","defense","Littlefield,Benjamin","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",7947
2023,"University of Chicago","defense","Gangi-Saroukhanioff,Gabe","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",7947
2023,"University of Chicago","defense","Kuhlenkamp,Walter","-","-","-","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",7947
2023,"University of Chicago","defense","Brutto,Rich","-","-","-","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",7947
2023,"University of Chicago","defense","Cynkar,Anderson","-","-","-","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",7947
2023,"University of Chicago","defense","Edwards,Justin","-","-","-","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",7947
2023,"University of Chicago","defense","Gerber,Evan","-","-","-","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away",7947
2023,"University of Redlands","defense","Emmett Thomas K","2","6","8","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","2","home",7953
2023,"University of Redlands","defense","Thanio Bright","3","4","7","-/-","-","-/-","-","-","0-0","-/-","-","-","2","-","-","home",7953
2023,"University of Redlands","defense","Joey Asta","5","1","6","1.0/2","1.0","1.0/2","1.0","-","0-0","-/-","-","-","-","-","-","home",7953
2023,"University of Redlands","defense","Joe Posthauer","4","1","5","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home",7953
2023,"University of Redlands","defense","Kirby Baynes","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7953
2023,"University of Redlands","defense","Jacob O'Connell","2","1","3","-/-","-","-/-","-","-","0-0","-/-","1-38","1","2","-","-","home",7953
2023,"University of Redlands","defense","Addison Redding","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7953
2023,"University of Redlands","defense","Thomas MacEachr","3","-","3","1.0/5","1.0","1.0/5","1.0","-","0-0","-/-","-","-","-","-","-","home",7953
2023,"University of Redlands","defense","Kobey Jorgensen","1","2","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7953
2023,"University of Redlands","defense","Gabe Gangi-Saro","1","2","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7953
2023,"University of Redlands","defense","Jack Holden","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7953
2023,"University of Redlands","defense","Nick Wilde","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home",7953
2023,"University of Redlands","defense","Elijah Costa","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7953
2023,"University of Redlands","defense","Caleb Chang","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7953
2023,"University of Redlands","defense","Michael Houk","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","1","home",7953
2023,"University of Redlands","defense","CJ Jackson","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7953
2023,"University of Redlands","defense","Rich Brutto","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7953
2023,"University of Redlands","defense","Calvin Miller","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7953
2023,"University of Redlands","defense","Luke Carfaro","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7953
2023,"University of Redlands","defense","George Kruger","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7953
2023,"University of Redlands","defense","Grady Johnson","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7953
2023,"University of Redlands","defense","Benjamin Little","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7953
2023,"University of Redlands","defense","Evan Gerber","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7953
2023,"University of Redlands","defense","Jacob Sega","5","8","13","0.5/-","0.5","-/-","-","-","0-0","-/-","-","-","1","-","-","away",7953
2023,"University of Redlands","defense","Scott Tinsley","5","4","9","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",7953
2023,"University of Redlands","defense","Luke Purcella","-","8","8","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away",7953
2023,"University of Redlands","defense","Dre Owens","5","2","7","1.0/3","1.0","-/-","-","-","0-0","-/-","-","-","1","-","-","away",7953
2023,"University of Redlands","defense","Laurence Willia","4","1","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",7953
2023,"University of Redlands","defense","Jaeden Thorn","1","4","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",7953
2023,"University of Redlands","defense","Elijah Valles","3","1","4","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away",7953
2023,"University of Redlands","defense","Mikey Duran IV","2","2","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",7953
2023,"University of Redlands","defense","Jax Lee","-","4","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",7953
2023,"University of Redlands","defense","Maximus Susi","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",7953
2023,"University of Redlands","defense","Kamdin Karmann","-","3","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",7953
2023,"University of Redlands","defense","Cole Smith","1","1","2","-/-","-","-/-","-","-","0-0","-/-","1-0","1","1","-","-","away",7953
2023,"University of Redlands","defense","Kailob Haag","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",7953
2023,"University of Redlands","defense","Jack Wilson","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",7953
2023,"University of Redlands","defense","Kaleb Gibbs","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",7953
2023,"University of Redlands","defense","Dre Owens","4","5","9","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7956
2023,"University of Redlands","defense","Luke Purcella","6","2","8","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7956
2023,"University of Redlands","defense","Matthew Lising","2","4","6","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7956
2023,"University of Redlands","defense","Jacob Sega","1","5","6","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7956
2023,"University of Redlands","defense","Kamdin Karmann","3","3","6","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7956
2023,"University of Redlands","defense","Scott Tinsley","3","1","4","-/-","-","-/-","-","-","0-0","-/-","1-0","1","1","-","-","home",7956
2023,"University of Redlands","defense","Jae Thorn","2","2","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7956
2023,"University of Redlands","defense","Laure Williams","1","2","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7956
2023,"University of Redlands","defense","Mario Jacobs","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7956
2023,"University of Redlands","defense","Carte Thompson","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7956
2023,"University of Redlands","defense","Mikey Duran IV","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7956
2023,"University of Redlands","defense","Jax Lee","1","1","2","1.0/9","1.0","1.0/9","1.0","-","0-0","-/-","-","-","-","-","-","home",7956
2023,"University of Redlands","defense","Elijah Valles","1","-","1","-/-","-","-/-","-","-","0-0","-/-","1-0","1","-","-","-","home",7956
2023,"University of Redlands","defense","Devean James","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7956
2023,"University of Redlands","defense","Kailob Haag","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7956
2023,"University of Redlands","defense","Kyle Freitas","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7956
2023,"University of Redlands","defense","Aaron Muniz","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7956
2023,"University of Redlands","defense","Kurtez Kimble","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7956
2023,"University of Redlands","defense","B Lingaolingao","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7956
2023,"University of Redlands","defense","Graig Padgett","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",7956
2023,"University of Redlands","defense","Gabe Gangi-Saro","5","4","9","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",7956
2023,"University of Redlands","defense","Kirby Baynes","6","1","7","0.5/2","0.5","-/-","-","-","0-0","-/-","-","-","1","-","-","away",7956
2023,"University of Redlands","defense","Jack Holden","6","-","6","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away",7956
2023,"University of Redlands","defense","Joe Posthauer","3","2","5","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away",7956
2023,"University of Redlands","defense","Joey Asta","4","1","5","2.5/3","2.5","-/-","-","-","0-0","-/-","-","-","-","-","2","away",7956
2023,"University of Redlands","defense","Kobey Jorgensen","3","1","4","1.0/5","1.0","1.0/5","1.0","-","0-0","-/-","-","-","-","-","1","away",7956
2023,"University of Redlands","defense","Michael Houk","3","1","4","2.0/13","2.0","2.0/13","2.0","-","0-0","-/-","-","-","-","-","-","away",7956
2023,"University of Redlands","defense","George Kruger","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","1","-","away",7956
2023,"University of Redlands","defense","Benjamin Little","3","-","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","1","away",7956
2023,"University of Redlands","defense","Addison Redding","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","2","away",7956
2023,"University of Redlands","defense","Connor Cryan","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",7956
2023,"University of Redlands","defense","Jacob O'Connell","1","-","1","-/-","-","-/-","-","-","0-0","-/-","1-72","1","-","-","-","away",7956
2023,"University of Redlands","defense","Luke Carfaro","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",7956
2023,"University of Redlands","defense","Thomas MacEachr","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",7956
2023,"University of Redlands","defense","Tarius Hamlin","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",7956
2023,"University of Redlands","defense","Caleb Chang","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",7956
