"season","opponent","data","player","solo","ast","tot","tfl_yds","tfl","sack_yds","sacks","ff","fr_yds","fumbl","int","int_1","brup","blkd","qh","team"
2014,"Cal Lutheran University","defense","Sean Bellotti","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Cal Lutheran University","defense","Cam Washington","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Cal Lutheran University","defense","Logan Sanders","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Cal Lutheran University","defense","Auston Kniseley","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Cal Lutheran University","defense","Jordan De Leon","-","-","-","-/-","-","-/-","-","-","0-1","1/-","-","-","-","-","-","away"
2014,"Chapman University","defense","Max Winsberg","10","4","14","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Chapman University","defense","A.J. Herrera","8","5","13","1.0/1","1.0","-/-","-","-","0-0","-/-","1-11","1","-","-","-","home"
2014,"Chapman University","defense","Griffin Lazarus","6","1","7","0.5/-","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Chapman University","defense","Nick Nasse","6","1","7","-/-","-","-/-","-","-","0-0","-/-","-","-","1","1","-","home"
2014,"Chapman University","defense","Paul Slaats","5","1","6","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Chapman University","defense","Eduardo Ramirez","3","2","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Chapman University","defense","James Ingram","4","1","5","1.0/3","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Chapman University","defense","Andrew Sova","2","2","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Chapman University","defense","Gator Adams","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Chapman University","defense","Henry Wei","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Chapman University","defense","Andrew Frick","1","2","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Chapman University","defense","Tiger Brown","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2014,"Chapman University","defense","Victor Bunce","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2014,"Chapman University","defense","Chris Fang","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Chapman University","defense","Sam Healy","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Chapman University","defense","Matthew Aven","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Chapman University","defense","Jake Glasser","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Chapman University","defense","Will Shannon","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Chapman University","defense","Greg Johnson","4","-","4","1.0/2","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Chapman University","defense","Osayande Aikhionbare","1","3","4","1.0/3","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Chapman University","defense","Sam Layton","3","1","4","1.0/2","1.0","-/-","-","1","1-0","-/-","-","-","-","-","-","away"
2014,"Chapman University","defense","Drew DeMarco","3","1","4","2.0/6","2.0","-/-","-","-","0-0","-/-","1-0","1","-","-","-","away"
2014,"Chapman University","defense","Connor Larkin","3","1","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Chapman University","defense","Miles Ahles","4","-","4","2.0/3","2.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Chapman University","defense","Devin Kelly","3","-","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Chapman University","defense","Sean Davis","3","-","3","-/-","-","-/-","-","1","1-1","1/-","-","-","-","-","-","away"
2014,"Chapman University","defense","Garrett Frediani","2","1","3","2.0/9","2.0","2.0/9","2.0","-","0-0","-/-","-","-","-","-","-","away"
2014,"Chapman University","defense","Nick Mingione","2","-","2","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","1","-","-","away"
2014,"Chapman University","defense","Giuliano McDonald","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away"
2014,"Chapman University","defense","Sean Davey","1","-","1","1.0/3","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Chapman University","defense","Lucas Alfonso","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Chapman University","defense","Liam Lambert","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Chapman University","defense","Aldez Quartz","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Chapman University","defense","Connor Lambert","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Chapman University","defense","Rami Hanna","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Chapman University","defense","Devin Ray","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Chapman University","defense","Cole Wilbourn","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Chapman University","defense","Ryan Coser","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Chapman University","defense","Chris Hicks","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Chapman University","defense","Eddie Wadors","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Chapman University","defense","Joey Livingston","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"La Verne University","defense","A.J. Herrera","5","4","9","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"La Verne University","defense","Griffin Lazarus","3","4","7","-/-","-","-/-","-","1","1-1","1/-","-","-","-","-","-","home"
2014,"La Verne University","defense","Max Winsberg","3","3","6","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"La Verne University","defense","Tiger Brown","5","-","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"La Verne University","defense","Victor Bunce","5","-","5","-/-","-","-/-","-","-","0-0","-/-","-","-","2","-","-","home"
2014,"La Verne University","defense","Eduardo Ramirez","2","2","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"La Verne University","defense","Robby Weissenfels","3","1","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"La Verne University","defense","Henry Wei","1","3","4","1.5/3","1.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"La Verne University","defense","Andrew Sova","-","3","3","0.5/2","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"La Verne University","defense","Nick Nasse","-","3","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"La Verne University","defense","Will Shannon","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2014,"La Verne University","defense","Andrew Frick","2","-","2","1.0/3","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"La Verne University","defense","Chris Fang","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"La Verne University","defense","Trey Smith","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"La Verne University","defense","Sam Healy","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"La Verne University","defense","Trey Reynolds","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"La Verne University","defense","James Ingram","-","1","1","-/-","-","-/-","-","-","0-0","-/-","1-0","1","-","-","-","home"
2014,"La Verne University","defense","Geno Quaid","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"La Verne University","defense","Matthew Aven","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"La Verne University","defense","Matthew Orehek","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"La Verne University","defense","Brendan MacDonald","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"La Verne University","defense","Patrick Dixon","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"La Verne University","defense","Paul Slaats","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"La Verne University","defense","Manuel Macias","7","2","9","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away"
2014,"La Verne University","defense","Christian Lozon","4","4","8","1.5/2","1.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"La Verne University","defense","Michael Frias","6","2","8","5.0/16","5.0","1.0/6","1.0","1","1-0","-/-","-","-","-","-","-","away"
2014,"La Verne University","defense","Alejandro Restrepo","6","-","6","3.0/6","3.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"La Verne University","defense","Carvante Hill","3","2","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"La Verne University","defense","Connor Truhitte","3","2","5","-/-","-","-/-","-","-","0-0","-/-","1-48","1","-","-","-","away"
2014,"La Verne University","defense","Blayr Stone","3","1","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"La Verne University","defense","Lorenzo Marks","4","-","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"La Verne University","defense","Aj Johnson","3","1","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"La Verne University","defense","Stephen Prescott","4","-","4","1.0/3","1.0","1.0/3","1.0","-","0-0","-/-","-","-","-","-","-","away"
2014,"La Verne University","defense","Grant Potter","3","1","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"La Verne University","defense","Nik Gutierrez","1","2","3","1.5/7","1.5","-/-","-","-","0-0","-/-","-","-","1","-","-","away"
2014,"La Verne University","defense","Kason Kennedy","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"La Verne University","defense","Anthony Penalber","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"La Verne University","defense","Matt Canlas","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"La Verne University","defense","Anthony Arguello","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"La Verne University","defense","George Evans","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"La Verne University","defense","Brian Okereke","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"La Verne University","defense","Austin Boggan","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"La Verne University","defense","Dalton Johnson","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"La Verne University","defense","Matthew Nishanian","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Lewis and Clark College","defense","Max Winsberg","4","4","8","1.0/13","1.0","-/-","-","-","0-0","-/-","2-42","2","-","-","-","home"
2014,"Lewis and Clark College","defense","Nick Nasse","6","1","7","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Lewis and Clark College","defense","A.J. Herrera","5","2","7","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Lewis and Clark College","defense","James Ingram","4","2","6","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2014,"Lewis and Clark College","defense","Victor Bunce","3","2","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Lewis and Clark College","defense","Andrew Sova","3","1","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Lewis and Clark College","defense","Andrew Frick","4","-","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Lewis and Clark College","defense","Griffin Lazarus","1","2","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Lewis and Clark College","defense","Wyatt Rouser","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Lewis and Clark College","defense","Henry Wei","3","-","3","1.0/1","1.0","-/-","-","-","0-0","-/-","1-0","1","-","-","-","home"
2014,"Lewis and Clark College","defense","Brendan MacDonald","1","2","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Lewis and Clark College","defense","Paul Slaats","2","1","3","2.0/7","2.0","1.0/6","1.0","-","0-0","-/-","-","-","-","-","-","home"
2014,"Lewis and Clark College","defense","Eduardo Ramirez","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Lewis and Clark College","defense","Geno Quaid","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Lewis and Clark College","defense","Jon Finkelstein","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2014,"Lewis and Clark College","defense","Matthew Orehek","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Lewis and Clark College","defense","Chris Fang","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Lewis and Clark College","defense","Sam Healy","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Lewis and Clark College","defense","Robby Weissenfels","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Lewis and Clark College","defense","Connor Stastney","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Lewis and Clark College","defense","Gator Adams","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2014,"Lewis and Clark College","defense","Jake Glasser","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Lewis and Clark College","defense","Will Shannon","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","3","-","-","home"
2014,"Lewis and Clark College","defense","Jared Schattenkerk","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Lewis and Clark College","defense","Andrew Traver","6","4","10","1.0/2","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Lewis and Clark College","defense","Josh Cena","5","3","8","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Lewis and Clark College","defense","Stein Retzlaff","8","-","8","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Lewis and Clark College","defense","Roy Taylor","6","1","7","1.0/2","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Lewis and Clark College","defense","Siosifa Tonga","4","-","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Lewis and Clark College","defense","Curtis Shirey","3","1","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Lewis and Clark College","defense","Blake Garrison","1","2","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Lewis and Clark College","defense","Alex Fitch","2","1","3","-/-","-","-/-","-","-","0-1","1/-","-","-","-","-","-","away"
2014,"Lewis and Clark College","defense","Dylan Stacy","2","-","2","2.0/12","2.0","1.0/9","1.0","-","0-0","-/-","-","-","-","-","-","away"
2014,"Lewis and Clark College","defense","Mario Delegato","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Lewis and Clark College","defense","Jake Anderson","2","-","2","1.0/9","1.0","1.0/9","1.0","1","1-0","-/-","-","-","-","-","-","away"
2014,"Lewis and Clark College","defense","John McClenny","2","-","2","1.0/2","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Lewis and Clark College","defense","Harrison Forch","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Lewis and Clark College","defense","Cody Rochon","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Lewis and Clark College","defense","Brennan Wortmann","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Lewis and Clark College","defense","Remington Campbell","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Lewis and Clark College","defense","Henry Lemus","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Lewis and Clark College","defense","Colby Mazzuca","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Lewis and Clark College","defense","Patrick Blaylock","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Lewis and Clark College","defense","Sean Magraw","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Occidental College","defense","Matthew Mulvehill","4","6","10","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Occidental College","defense","Devin Chapman","6","3","9","1.5/8","1.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Occidental College","defense","Aaron Noffke","3","5","8","3.0/14","3.0","2.0/14","2.0","-","0-0","-/-","-","-","-","-","-","home"
2014,"Occidental College","defense","Nicholas McHugh","4","3","7","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Occidental College","defense","Marcus McDuffie","2","4","6","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Occidental College","defense","Adam Goltche","4","1","5","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Occidental College","defense","Shay Mueller","4","1","5","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2014,"Occidental College","defense","Evan Buckwalter","4","1","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Occidental College","defense","Ross Fiegener","3","1","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Occidental College","defense","Dallas Gosselin","3","1","4","1.5/4","1.5","1.0/2","1.0","-","0-0","-/-","-","-","-","-","-","home"
2014,"Occidental College","defense","Casey Dudley","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Occidental College","defense","Chaz Shizumura","3","-","3","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2014,"Occidental College","defense","Nicholas Mungia","2","1","3","2.0/5","2.0","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2014,"Occidental College","defense","Zachary Hunter","1","2","3","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Occidental College","defense","Adam Koel","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Occidental College","defense","Teran Mawhinney","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2014,"Occidental College","defense","Christian Lee","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Occidental College","defense","Brett Kassel","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Occidental College","defense","Zach Heerwagen","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Occidental College","defense","TEAM","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Occidental College","defense","James Ingram","4","4","8","-/-","-","-/-","-","-","0-0","-/-","1-0","1","-","1","-","away"
2014,"Occidental College","defense","Griffin Lazarus","5","2","7","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Occidental College","defense","A.J. Herrera","4","2","6","1.5/7","1.5","1.0/6","1.0","-","0-0","-/-","-","-","-","-","-","away"
2014,"Occidental College","defense","Nick Nasse","3","2","5","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away"
2014,"Occidental College","defense","Paul Slaats","4","1","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Occidental College","defense","Andrew Sova","1","3","4","1.5/6","1.5","1.0/6","1.0","-","0-0","-/-","-","-","-","-","-","away"
2014,"Occidental College","defense","Henry Wei","3","1","4","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Occidental College","defense","Max Winsberg","2","2","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Occidental College","defense","TEAM","3","-","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Occidental College","defense","Geno Quaid","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Occidental College","defense","Alex Chang","1","1","2","1.0/2","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Occidental College","defense","Eduardo Ramirez","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Occidental College","defense","Tiger Brown","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2014,"Occidental College","defense","Victor Bunce","-","-","-","-/-","-","-/-","-","-","0-0","-/-","1-0","1","2","-","-","away"
2014,"Pomona-Pitzer","defense","Evan Lloyd","4","5","9","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Pomona-Pitzer","defense","Don Swan","5","3","8","1.0/1","1.0","-/-","-","1","1-0","-/-","-","-","-","-","-","home"
2014,"Pomona-Pitzer","defense","Brian Friel","4","3","7","2.0/3","2.0","1.0/2","1.0","-","0-1","1/-","-","-","-","-","-","home"
2014,"Pomona-Pitzer","defense","Kyle Whalen","1","4","5","-/-","-","-/-","-","-","0-0","-/-","-","-","2","-","-","home"
2014,"Pomona-Pitzer","defense","Bulolo Jonga","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Pomona-Pitzer","defense","Nelson Cole","2","-","2","1.0/3","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Pomona-Pitzer","defense","Grant Frazier","1","1","2","1.0/2","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Pomona-Pitzer","defense","Blake Gunn","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Pomona-Pitzer","defense","Nick Urban","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Pomona-Pitzer","defense","Cameron Tyus","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2014,"Pomona-Pitzer","defense","Jack Pietrykowski","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
