"season","opponent","data","player","solo","ast","tot","tfl_yds","tfl","sack_yds","sacks","ff","fr_yds","fumbl","int","int_1","brup","blkd","qh","team"
2015,"Cal Lutheran University","defense","Trevor Lewis","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Cal Lutheran University","defense","Andrew Frick","-","1","1","0.5/5","0.5","0.5/5","0.5","-","0-0","-/-","-","-","-","-","-","away"
2015,"Cal Lutheran University","defense","Paul Slaats","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Cal Lutheran University","defense","Victor Bunce","-","-","-","-/-","-","-/-","-","-","0-0","-/-","-","-","3","-","-","away"
2015,"Cal Lutheran University","defense","Mitchell Allan","-","-","-","-/-","-","-/-","-","-","0-0","-/-","1-0","1","-","-","-","away"
2015,"Chapman University","defense","C. Larkin","7","2","9","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Chapman University","defense","G. Frediani","5","2","7","2.0/3","2.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Chapman University","defense","D. Ray","5","2","7","1.0/6","1.0","1.0/6","1.0","-","0-0","-/-","-","-","-","-","-","home"
2015,"Chapman University","defense","B. Wadors","4","2","6","1.5/7","1.5","1.0/7","1.0","-","0-0","-/-","-","-","-","-","-","home"
2015,"Chapman University","defense","D. DeMarco","4","1","5","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2015,"Chapman University","defense","J. Covarrubias","4","-","4","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2015,"Chapman University","defense","R. Hanna","2","2","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Chapman University","defense","A. O'Shea","1","3","4","1.0/6","1.0","-/-","-","-","0-0","-/-","-","-","-","1","-","home"
2015,"Chapman University","defense","A. Rorie","2","1","3","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Chapman University","defense","J. Cullen","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Chapman University","defense","E. Favors III","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Chapman University","defense","D. Kelly","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Chapman University","defense","L. Marks","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Chapman University","defense","B. Keeve","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Chapman University","defense","M. Brown","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Chapman University","defense","G. McDonald","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Chapman University","defense","M. Ahles","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Chapman University","defense","B. Retuta","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Chapman University","defense","D. Luca","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Chapman University","defense","Henry Wei","7","3","10","5.0/23","5.0","2.0/16","2.0","-","0-0","-/-","-","-","-","-","-","away"
2015,"Chapman University","defense","B. MacDonald","6","4","10","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Chapman University","defense","Geno Quaid","7","2","9","2.0/6","2.0","1.0/5","1.0","-","0-0","-/-","-","-","-","-","-","away"
2015,"Chapman University","defense","Will Edwards","4","3","7","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Chapman University","defense","Tiger Brown","6","-","6","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Chapman University","defense","James Ingram","2","3","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Chapman University","defense","Mitchell Allan","1","4","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Chapman University","defense","Gator Adams","2","2","4","1.0/2","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Chapman University","defense","Paul Slaats","2","2","4","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Chapman University","defense","Eduardo Ramirez","2","1","3","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Chapman University","defense","TEAM","3","-","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Chapman University","defense","Andrew Sova","2","-","2","1.0/7","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Chapman University","defense","Mac Cooney","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Chapman University","defense","Andrew Frick","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Chapman University","defense","Tyler Stanek","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Chapman University","defense","R. Weissenfels","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Chapman University","defense","Victor Bunce","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Chapman University","defense","Jake Glasser","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Chapman University","defense","Trevor Lewis","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Chapman University","defense","Ryan Haughton","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Chapman University","defense","Chris Cziesla","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"La Verne University","defense","Penalber, A.","5","7","12","1.0/5","1.0","1.0/5","1.0","-","0-0","-/-","-","-","1","-","-","home"
2015,"La Verne University","defense","Hill, Carvonte","3","8","11","-/-","-","-/-","-","-","0-0","-/-","-","-","2","-","-","home"
2015,"La Verne University","defense","Truhitte, C.","6","3","9","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"La Verne University","defense","Kennedy, Kason","4","2","6","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"La Verne University","defense","Colson, Keoni","3","1","4","-/-","-","-/-","-","-","0-0","-/-","-","-","2","-","-","home"
2015,"La Verne University","defense","Young, An-Tony","2","2","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"La Verne University","defense","Canlas, Matt","3","1","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"La Verne University","defense","Apodaca, David","1","3","4","0.5/2","0.5","0.5/2","0.5","-","0-0","-/-","-","-","-","-","-","home"
2015,"La Verne University","defense","Acosta, Eric","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"La Verne University","defense","Nishanian, M.","3","-","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"La Verne University","defense","Shepherd, M.","1","1","2","-/-","-","-/-","-","1","1-0","-/-","-","-","-","-","-","home"
2015,"La Verne University","defense","Brown, Austin","2","-","2","1.0/2","1.0","-/-","-","-","0-1","1/-","-","-","-","-","-","home"
2015,"La Verne University","defense","Hooks, Derrin","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2015,"La Verne University","defense","Hardy, Joshua","-","1","1","0.5/1","0.5","0.5/1","0.5","-","0-0","-/-","1-70","1","-","-","-","home"
2015,"La Verne University","defense","Tyler, Messiah","-","1","1","0.5/2","0.5","0.5/2","0.5","-","0-0","-/-","-","-","-","-","-","home"
2015,"La Verne University","defense","Kerr, Cameron","-","1","1","0.5/3","0.5","0.5/3","0.5","-","0-0","-/-","-","-","-","-","-","home"
2015,"La Verne University","defense","James Ingram","5","4","9","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away"
2015,"La Verne University","defense","Tiger Brown","2","5","7","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"La Verne University","defense","B. MacDonald","1","6","7","0.5/2","0.5","0.5/2","0.5","-","0-0","-/-","-","-","-","-","-","away"
2015,"La Verne University","defense","Gator Adams","4","2","6","1.0/2","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"La Verne University","defense","Geno Quaid","4","2","6","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"La Verne University","defense","Paul Slaats","3","3","6","0.5/2","0.5","0.5/2","0.5","-","0-0","-/-","-","-","-","-","-","away"
2015,"La Verne University","defense","Victor Bunce","4","1","5","-/-","-","-/-","-","-","0-0","-/-","1-0","1","1","-","-","away"
2015,"La Verne University","defense","Eduardo Ramirez","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away"
2015,"La Verne University","defense","Jake Glasser","2","1","3","2.0/12","2.0","1.0/5","1.0","-","0-0","-/-","-","-","-","-","-","away"
2015,"La Verne University","defense","Mitchell Allan","1","2","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"La Verne University","defense","R. Weissenfels","1","1","2","1.0/4","1.0","-/-","-","-","0-0","-/-","-","-","-","1","-","away"
2015,"La Verne University","defense","Will Edwards","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"La Verne University","defense","Will Shannon","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away"
2015,"La Verne University","defense","Henry Wei","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away"
2015,"La Verne University","defense","Andrew Frick","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"La Verne University","defense","Trey Smith","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"La Verne University","defense","Connor Stastny","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"La Verne University","defense","Ryan Haughton","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"La Verne University","defense","J. Schattenkerk","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"La Verne University","defense","C. Tchamitchian","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"La Verne University","defense","Matt Howell","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"La Verne University","defense","Andrew Sova","-","-","-","-/-","-","-/-","-","-","0-0","-/-","-","-","-","1","-","away"
2015,"Lewis and Clark College","defense","Campbell, Remin","6","3","9","-/-","-","-/-","-","-","0-1","1/-","-","-","-","-","-","home"
2015,"Lewis and Clark College","defense","Retzlaff, Stein","3","6","9","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Lewis and Clark College","defense","Tonga, Siosifa","5","3","8","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2015,"Lewis and Clark College","defense","Mock, Deion","1","3","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Lewis and Clark College","defense","Cena, Josh","2","2","4","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2015,"Lewis and Clark College","defense","Iliscupidez, Jo","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Lewis and Clark College","defense","Rogers, Lucas","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Lewis and Clark College","defense","Salois, Gunnar","3","-","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Lewis and Clark College","defense","Retzlaff, Thor","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Lewis and Clark College","defense","Fitch, Alex","3","-","3","2.0/9","2.0","1.0/7","1.0","-","0-0","-/-","-","-","-","-","-","home"
2015,"Lewis and Clark College","defense","Stacy, Dylan","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Lewis and Clark College","defense","Fuentes, Cecil","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Lewis and Clark College","defense","Magraw, Sean","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Lewis and Clark College","defense","Johnson, Woody","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Lewis and Clark College","defense","Avery, Noah","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Lewis and Clark College","defense","Lao, Brandon","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Lewis and Clark College","defense","Bulmer, Trevor","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Lewis and Clark College","defense","Tostado, James","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Lewis and Clark College","defense","Lutu, Kian","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Lewis and Clark College","defense","White, J'juan","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Lewis and Clark College","defense","Ingram, James","3","5","8","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away"
2015,"Lewis and Clark College","defense","Allan, Mitchell","5","3","8","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Lewis and Clark College","defense","Quaid, Geno","2","4","6","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Lewis and Clark College","defense","Sova, Andrew","3","2","5","1.0/6","1.0","-/-","-","1","1-0","-/-","-","-","-","-","-","away"
2015,"Lewis and Clark College","defense","Bunce, Victor","4","1","5","-/-","-","-/-","-","-","0-0","-/-","1-0","1","1","-","-","away"
2015,"Lewis and Clark College","defense","Wei, Henry","2","3","5","1.0/6","1.0","1.0/6","1.0","-","0-0","-/-","-","-","-","1","-","away"
2015,"Lewis and Clark College","defense","Ramirez, Eduard","1","3","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Lewis and Clark College","defense","Cooney, Mac","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Lewis and Clark College","defense","MacDonald, Bren","1","2","3","-/-","-","-/-","-","-","0-0","-/-","1-0","1","1","-","-","away"
2015,"Lewis and Clark College","defense","Stastny, Connor","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Lewis and Clark College","defense","Adams, Gator","2","-","2","2.0/6","2.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Lewis and Clark College","defense","Glasser, Jake","-","2","2","0.5/2","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Lewis and Clark College","defense","Haughton, Ryan","2","-","2","-/-","-","-/-","-","-","0-1","1/-","-","-","-","-","-","away"
2015,"Lewis and Clark College","defense","Weissenfels, Ro","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Lewis and Clark College","defense","Smith, Trey","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Lewis and Clark College","defense","Rouser, Wyatt","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Lewis and Clark College","defense","Brown, Tiger","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Lewis and Clark College","defense","Edwards, Will","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Lewis and Clark College","defense","Shannon, Will","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Lewis and Clark College","defense","Schattenkerk, J","-","1","1","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Lewis and Clark College","defense","Slaats, Paul","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Occidental College","defense","Paul Slaats","3","8","11","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","-","1","-","home"
2015,"Occidental College","defense","James Ingram","7","3","10","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2015,"Occidental College","defense","B. MacDonald","5","5","10","-/-","-","-/-","-","1","1-0","-/-","-","-","-","-","-","home"
2015,"Occidental College","defense","Gator Adams","3","6","9","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Occidental College","defense","R. Weissenfels","3","4","7","1.0/5","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Occidental College","defense","Andrew Sova","1","6","7","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Occidental College","defense","Geno Quaid","5","1","6","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2015,"Occidental College","defense","Victor Bunce","3","2","5","-/-","-","-/-","-","-","0-0","-/-","2-0","2","2","-","-","home"
2015,"Occidental College","defense","Tiger Brown","3","-","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Occidental College","defense","Will Edwards","1","2","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Occidental College","defense","Jake Glasser","1","2","3","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Occidental College","defense","Mitchell Allan","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Occidental College","defense","Trey Smith","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Occidental College","defense","Eduardo Ramirez","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Occidental College","defense","Connor Stastny","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Occidental College","defense","Matthew Aven","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Occidental College","defense","Henry Wei","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Occidental College","defense","Andrew Frick","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Occidental College","defense","Nicholas Mungia","7","7","14","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Occidental College","defense","Chris Garcia","5","4","9","2.0/9","2.0","1.0/8","1.0","-","0-0","-/-","-","-","-","-","-","away"
2015,"Occidental College","defense","M. Mulvehill","5","3","8","1.0/2","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Occidental College","defense","Casey Dudley","1","6","7","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Occidental College","defense","Evan Buckwalter","3","4","7","1.0/2","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Occidental College","defense","Zachary Hunter","2","5","7","1.0/4","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Occidental College","defense","Aaron Jones","2","4","6","1.5/8","1.5","-/-","-","1","1-1","1/63","-","-","-","-","-","away"
2015,"Occidental College","defense","Chaz Shizumura","3","2","5","-/-","-","-/-","-","-","0-0","-/-","1-15","1","-","-","-","away"
2015,"Occidental College","defense","Devin Chapman","2","3","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Occidental College","defense","Elijah Duran","1","2","3","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Occidental College","defense","Shay Mueller","1","2","3","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away"
2015,"Occidental College","defense","Garrett Van","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Occidental College","defense","C. Rom-Toribio","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Occidental College","defense","Carlton O'Neal","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Occidental College","defense","Marcus McDuffie","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Occidental College","defense","C. Malbrough","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Occidental College","defense","Bryan Scott","1","-","1","-/-","-","-/-","-","1","1-0","-/-","-","-","-","-","-","away"
2015,"Occidental College","defense","Max Gruber","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Occidental College","defense","Jacob Shore","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Occidental College","defense","Joey Garza","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Occidental College","defense","Zach Heerwagen","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Occidental College","defense","Will Sheerin","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2015,"Occidental College","defense","TEAM","1","-","1","-/-","-","-/-","-","1","1-1","1/-","-","-","-","-","-","away"
2015,"Pomona-Pitzer","defense","B. MacDonald","8","3","11","0.5/2","0.5","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2015,"Pomona-Pitzer","defense","Victor Bunce","9","-","9","-/-","-","-/-","-","1","1-0","-/-","-","-","1","-","-","home"
2015,"Pomona-Pitzer","defense","Paul Slaats","3","3","6","2.5/3","2.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Pomona-Pitzer","defense","Tiger Brown","5","-","5","-/-","-","-/-","-","-","0-0","-/-","1-24","1","-","-","-","home"
2015,"Pomona-Pitzer","defense","James Ingram","4","-","4","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2015,"Pomona-Pitzer","defense","R. Weissenfels","2","1","3","0.5/1","0.5","-/-","-","-","0-1","1/-","-","-","-","-","-","home"
2015,"Pomona-Pitzer","defense","Gator Adams","3","-","3","1.0/1","1.0","1.0/1","1.0","-","0-0","-/-","-","-","-","-","-","home"
2015,"Pomona-Pitzer","defense","Geno Quaid","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2015,"Pomona-Pitzer","defense","Eduardo Ramirez","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Pomona-Pitzer","defense","Henry Wei","-","2","2","0.5/2","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Pomona-Pitzer","defense","Mitchell Allan","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Pomona-Pitzer","defense","Andrew Sova","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2015,"Pomona-Pitzer","defense","Jake Glasser","1","-","1","1.0/8","1.0","1.0/8","1.0","-","0-0","-/-","-","-","-","-","-","home"
2015,"Pomona-Pitzer","defense","Ryan Haughton","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
