"season","opponent","data","player","solo","ast","tot","tfl_yds","tfl","sack_yds","sacks","ff","fr_yds","fumbl","int","int_1","brup","blkd","qh","team"
2016,"Cal Lutheran University","defense","Matthew Aven","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Cal Lutheran University","defense","Connor Pederson","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Cal Lutheran University","defense","James Plunk","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Cal Lutheran University","defense","Christian Tchamitchian","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Cal Lutheran University","defense","Lukas Svitek","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Cal Lutheran University","defense","Patrick Dixon","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Cal Lutheran University","defense","Jackson Zeledon","-","-","-","-/-","-","-/-","-","-","0-1","1/-","-","-","-","-","-","home"
2016,"Cal Lutheran University","defense","Trevor Roe","4","7","11","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","1","-","-","away"
2016,"Cal Lutheran University","defense","Acquarey Eddington","3","5","8","2.0/10","2.0","1.0/6","1.0","-","0-0","-/-","-","-","-","-","-","away"
2016,"Cal Lutheran University","defense","Tyler Hood","1","7","8","0.5/1","0.5","0.5/1","0.5","-","0-0","-/-","-","-","1","-","-","away"
2016,"Cal Lutheran University","defense","Anthony Rios-Carlsen","1","5","6","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Cal Lutheran University","defense","Xavier Fuery","-","6","6","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Cal Lutheran University","defense","Ty Lozano","2","3","5","0.5/2","0.5","-/-","-","-","0-0","-/-","-","-","1","-","-","away"
2016,"Cal Lutheran University","defense","Nick Gordon","1","4","5","-/-","-","-/-","-","-","0-1","1/35","-","-","-","-","-","away"
2016,"Cal Lutheran University","defense","TEAM","4","1","5","2.0/32","2.0","-/-","-","4","4-0","-/-","-","-","1","-","-","away"
2016,"Cal Lutheran University","defense","Jerome Hull","3","1","4","-/-","-","-/-","-","-","0-0","-/-","1-0","1","2","-","-","away"
2016,"Cal Lutheran University","defense","DeJon Rothschild","-","3","3","0.5/2","0.5","0.5/2","0.5","-","0-1","1/-","-","-","-","-","-","away"
2016,"Cal Lutheran University","defense","Lucas Quinn","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Cal Lutheran University","defense","Josh Cruz","1","2","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Cal Lutheran University","defense","Auston Kniseley","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Cal Lutheran University","defense","Kris Turner-Jackson","-","1","1","-/-","-","-/-","-","-","0-1","1/-","-","-","-","-","-","away"
2016,"Cal Lutheran University","defense","Diego Hernandez","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Cal Lutheran University","defense","Laz Ford","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Cal Lutheran University","defense","Isaac Seymour","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Cal Lutheran University","defense","Obasi Dees","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Cal Lutheran University","defense","Nathaniel Thompson","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Cal Lutheran University","defense","Johnny Wise","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Cal Lutheran University","defense","Michael Welch","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Cal Lutheran University","defense","Andrew Vasquez","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Cal Lutheran University","defense","Kaiden Mowery","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Cal Lutheran University","defense","Logan Sanders","-","-","-","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away"
2016,"Chapman University","defense","Brendan MacDonald","1","5","6","1.5/10","1.5","1.0/9","1.0","-","0-0","-/-","-","-","-","-","-","home"
2016,"Chapman University","defense","Jake Glasser","3","2","5","3.5/11","3.5","2.0/10","2.0","-","0-0","-/-","-","-","-","-","-","home"
2016,"Chapman University","defense","Tyson-Jay Saena","3","1","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Chapman University","defense","Paul Slaats","3","1","4","1.0/1","1.0","1.0/1","1.0","-","0-0","-/-","-","-","-","-","-","home"
2016,"Chapman University","defense","Mitchell Allan","3","1","4","1.0/3","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Chapman University","defense","Mackenzie Cooney","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Chapman University","defense","Robby Weissenfels","-","3","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","1","-","home"
2016,"Chapman University","defense","Victor Bunce","3","-","3","-/-","-","-/-","-","-","0-0","-/-","1-0","1","1","-","-","home"
2016,"Chapman University","defense","Kevin Shoyer","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Chapman University","defense","Geno Quaid","1","1","2","1.0/6","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Chapman University","defense","Christian Curcio","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Chapman University","defense","Christian Tchamitchian","1","1","2","1.0/6","1.0","1.0/6","1.0","-","0-0","-/-","-","-","-","-","-","home"
2016,"Chapman University","defense","Tiger Brown","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Chapman University","defense","Will Edwards","1","-","1","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Chapman University","defense","Gator Adams","1","-","1","1.0/6","1.0","1.0/6","1.0","-","0-0","-/-","-","-","-","-","-","home"
2016,"Chapman University","defense","Connor Pederson","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Chapman University","defense","James Plunk","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Chapman University","defense","Ryan Haughton","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Chapman University","defense","Patrick Dixon","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Chapman University","defense","Eddie Favors III","6","8","14","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Chapman University","defense","Devin Ray","5","5","10","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Chapman University","defense","Miles Ahles","2","7","9","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Chapman University","defense","Christopher Williams","5","2","7","0.5/-","0.5","-/-","-","-","0-0","-/-","-","-","1","1","-","away"
2016,"Chapman University","defense","Adam O'Shea","-","6","6","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Chapman University","defense","Austin Pyka","-","6","6","0.5/2","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Chapman University","defense","Andrew Dieken","1","4","5","2.0/4","2.0","0.5/2","0.5","-","0-0","-/-","-","-","1","-","-","away"
2016,"Chapman University","defense","Ben Wadors","-","3","3","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Chapman University","defense","Devin Kelly","3","-","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Chapman University","defense","Ron Washington","1","2","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Chapman University","defense","Curt Calomeni","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Chapman University","defense","Kayvan Aminzadeh","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Chapman University","defense","Lorenzo Marks","1","1","2","-/-","-","-/-","-","-","0-0","-/-","1-0","1","-","-","-","away"
2016,"Chapman University","defense","Noah Doneen","1","1","2","-/-","-","-/-","-","1","1-0","-/-","-","-","1","-","-","away"
2016,"Chapman University","defense","Ethan Weinstein","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Chapman University","defense","Matthew Layton","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Chapman University","defense","Trevor Ross","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Chapman University","defense","Dominic Ashley","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Chapman University","defense","Ben Bruce","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Chapman University","defense","Noah Kjos","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Chapman University","defense","Derek Hart","-","1","1","0.5/1","0.5","0.5/1","0.5","-","0-0","-/-","-","-","-","-","-","away"
2016,"Chapman University","defense","Roy Berry","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Chapman University","defense","Ricky Medeiros","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Chapman University","defense","Dominic Luca","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Chapman University","defense","TEAM","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away"
2016,"La Verne University","defense","Henry Wei","8","3","11","3.0/20","3.0","2.0/19","2.0","-","0-0","-/-","-","-","-","-","-","home"
2016,"La Verne University","defense","Jake Glasser","6","4","10","3.5/8","3.5","1.0/5","1.0","1","1-0","-/-","-","-","-","-","-","home"
2016,"La Verne University","defense","Brendan MacDonald","3","7","10","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"La Verne University","defense","Will Edwards","5","4","9","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"La Verne University","defense","Kevin Shoyer","4","2","6","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"La Verne University","defense","Robby Weissenfels","3","2","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"La Verne University","defense","Geno Quaid","2","2","4","-/-","-","-/-","-","-","0-0","-/-","1-5","1","1","-","-","home"
2016,"La Verne University","defense","Mitchell Allan","2","2","4","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2016,"La Verne University","defense","Paul Slaats","-","3","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"La Verne University","defense","Jackson Zeledon","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"La Verne University","defense","Tiger Brown","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"La Verne University","defense","Victor Bunce","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2016,"La Verne University","defense","Eamon Gallagher","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"La Verne University","defense","Connor Pederson","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"La Verne University","defense","Kanoa Gilliland","-","1","1","0.5/2","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"La Verne University","defense","Christian Tchamitchian","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"La Verne University","defense","Tyson-Jay Saena","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"La Verne University","defense","Austin Brown","4","5","9","2.5/9","2.5","1.0/7","1.0","-","0-0","-/-","-","-","-","-","-","away"
2016,"La Verne University","defense","Josh Hardy","2","5","7","1.0/7","1.0","1.0/7","1.0","-","0-0","-/-","-","-","2","-","-","away"
2016,"La Verne University","defense","Alexander Martinez","2","5","7","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"La Verne University","defense","Conner Johnson","3","4","7","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"La Verne University","defense","Cameron Graham","1","6","7","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"La Verne University","defense","Jose Aguero","4","2","6","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away"
2016,"La Verne University","defense","Josh Padilla","3","1","4","1.0/3","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"La Verne University","defense","Derrin Hooks","2","2","4","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"La Verne University","defense","David Kain","1","2","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"La Verne University","defense","Mikael Bunse","-","3","3","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"La Verne University","defense","TEAM","3","-","3","2.0/22","2.0","-/-","-","1","1-0","-/-","-","-","-","-","-","away"
2016,"La Verne University","defense","Blayr Stone","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"La Verne University","defense","James Ferraro","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"La Verne University","defense","Tucker Hartmann","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"La Verne University","defense","An-Tony Young","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"La Verne University","defense","Derrick Nubia","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"La Verne University","defense","Robby Bagley III","2","-","2","1.0/3","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"La Verne University","defense","Shawn Kagan","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"La Verne University","defense","Russell Boucher","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"La Verne University","defense","George Evans III","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"La Verne University","defense","Matt Nishanian","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"La Verne University","defense","Michael Medina","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"La Verne University","defense","Robert Brown","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away"
2016,"La Verne University","defense","Israel Macias","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"La Verne University","defense","Destin Cabatbat","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"La Verne University","defense","Andrew Carrasco","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Lewis and Clark College","defense","Mackenzie Cooney","3","4","7","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Lewis and Clark College","defense","Brendan MacDonald","1","6","7","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Lewis and Clark College","defense","Geno Quaid","1","5","6","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Lewis and Clark College","defense","Mitchell Allan","3","3","6","0.5/3","0.5","0.5/3","0.5","-","0-0","-/-","-","-","-","-","-","home"
2016,"Lewis and Clark College","defense","Victor Bunce","3","2","5","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2016,"Lewis and Clark College","defense","Henry Wei","2","3","5","1.5/5","1.5","0.5/3","0.5","1","1-0","-/-","-","-","-","-","-","home"
2016,"Lewis and Clark College","defense","Paul Slaats","1","4","5","1.0/4","1.0","0.5/4","0.5","-","0-0","-/-","-","-","-","-","-","home"
2016,"Lewis and Clark College","defense","Robby Weissenfels","3","1","4","1.0/4","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Lewis and Clark College","defense","Griffin Lazarus","2","2","4","-/-","-","-/-","-","-","0-0","-/-","1-0","1","-","-","-","home"
2016,"Lewis and Clark College","defense","Tiger Brown","2","1","3","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Lewis and Clark College","defense","Lukas Svitek","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Lewis and Clark College","defense","Tyson-Jay Saena","3","-","3","1.0/2","1.0","-/-","-","1","1-1","1/-","-","-","-","-","-","home"
2016,"Lewis and Clark College","defense","Kevin Shoyer","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Lewis and Clark College","defense","Will Edwards","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Lewis and Clark College","defense","Jake Glasser","-","2","2","0.5/4","0.5","0.5/4","0.5","-","0-0","-/-","-","-","-","-","-","home"
2016,"Lewis and Clark College","defense","James Plunk","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Lewis and Clark College","defense","Will Buckstaff","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Lewis and Clark College","defense","Gator Adams","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Lewis and Clark College","defense","Christian Curcio","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Lewis and Clark College","defense","Ryan Haughton","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Lewis and Clark College","defense","Luke Livingston","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Lewis and Clark College","defense","Andrew Werst","3","7","10","1.0/10","1.0","1.0/10","1.0","-","0-0","-/-","-","-","-","-","-","away"
2016,"Lewis and Clark College","defense","Pete Lahti","4","4","8","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Lewis and Clark College","defense","Remington Campbell","1","7","8","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Lewis and Clark College","defense","Melvin Ho'omanawanui","3","4","7","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Lewis and Clark College","defense","Cale Crawford","-","6","6","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Lewis and Clark College","defense","Randy Manewa","2","4","6","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away"
2016,"Lewis and Clark College","defense","Tawayne Malone","1","4","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Lewis and Clark College","defense","Andrew Paquin","2","3","5","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away"
2016,"Lewis and Clark College","defense","Thor Retzlaff","-","4","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Lewis and Clark College","defense","Keola Palau","2","2","4","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Lewis and Clark College","defense","Dylan Stacy","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Lewis and Clark College","defense","Robert Nakihei","-","3","3","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Lewis and Clark College","defense","Anthony Bailey","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Lewis and Clark College","defense","Charlie Whitesell","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Lewis and Clark College","defense","Ramonne Canales","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Lewis and Clark College","defense","J'juan White","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Lewis and Clark College","defense","Blake Garrison","-","2","2","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Lewis and Clark College","defense","Noah Avery","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Lewis and Clark College","defense","Bryce Johnson","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Lewis and Clark College","defense","Michael Kytlica","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Occidental College","defense","Evan Buckwalter","6","9","15","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Occidental College","defense","Eamon McNeil","6","4","10","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2016,"Occidental College","defense","Jacob Shore","4","4","8","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2016,"Occidental College","defense","Elijah Duran","5","2","7","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Occidental College","defense","Marcus McDuffie","3","2","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Occidental College","defense","Matthew Mulvehill","3","2","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Occidental College","defense","Rahsaan Middleton","3","1","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Occidental College","defense","Christian Clark","1","3","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Occidental College","defense","Chaz Shizumura","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Occidental College","defense","Joey Garza","-","3","3","0.5/-","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Occidental College","defense","Mason Duran","1","2","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Occidental College","defense","Benjamin Kamerin","2","1","3","1.5/4","1.5","-/-","-","-","0-0","-/-","-","-","-","-","2","home"
2016,"Occidental College","defense","Will Sheerin","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Occidental College","defense","Harrison Wakefield","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Occidental College","defense","Anthony Stanley","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Occidental College","defense","Chase Holliday","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Occidental College","defense","Max Gruber","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Occidental College","defense","Javion Tinsley","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Occidental College","defense","Josh Yee","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Occidental College","defense","Kenneth Carmona Quintero","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2016,"Occidental College","defense","Will Edwards","5","3","8","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Occidental College","defense","Victor Bunce","6","2","8","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Occidental College","defense","Robby Weissenfels","2","3","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","1","away"
2016,"Occidental College","defense","Tiger Brown","3","2","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Occidental College","defense","Geno Quaid","4","1","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Occidental College","defense","Mitchell Allan","2","3","5","2.0/9","2.0","1.0/7","1.0","-","0-0","-/-","-","-","-","-","3","away"
2016,"Occidental College","defense","Brendan MacDonald","1","3","4","1.0/2","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Occidental College","defense","Griffin Lazarus","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Occidental College","defense","Paul Slaats","1","2","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","1","away"
2016,"Occidental College","defense","Mackenzie Cooney","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Occidental College","defense","Kevin Shoyer","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Occidental College","defense","Jake Glasser","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","2","away"
2016,"Occidental College","defense","Lukas Svitek","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","1","away"
2016,"Occidental College","defense","Tyson-Jay Saena","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Occidental College","defense","Will Buckstaff","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2016,"Occidental College","defense","Enzo Tallerico","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
