"season","opponent","data","player","solo","ast","tot","tfl_yds","tfl","sack_yds","sacks","ff","fr_yds","fumbl","int","int_1","brup","blkd","qh","team"
2012,"Chapman University","defense","Joey Liekweg","4","5","9","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Chapman University","defense","John O'Brien","3","4","7","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Chapman University","defense","A.J. Herrera","3","4","7","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Chapman University","defense","Steven Kohr","4","2","6","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Chapman University","defense","Max Winsberg","4","2","6","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Chapman University","defense","Jake Weyerhaeuser","4","-","4","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Chapman University","defense","Eric Janicki","3","1","4","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2012,"Chapman University","defense","Alex Chang","1","3","4","0.5/2","0.5","0.5/2","0.5","-","0-0","-/-","-","-","-","-","-","home"
2012,"Chapman University","defense","Phil Crawford","1","2","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Chapman University","defense","Luke Ihle","2","1","3","0.5/2","0.5","0.5/2","0.5","-","0-0","-/-","-","-","-","-","-","home"
2012,"Chapman University","defense","Brett Collins","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Chapman University","defense","Tyler West","2","-","2","1.0/7","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Chapman University","defense","Zach Mobilian","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Chapman University","defense","Will Shannon","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Chapman University","defense","Nick Nasse","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Chapman University","defense","Michael Connell","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Chapman University","defense","Alex Krall","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Chapman University","defense","Andrew Sova","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Chapman University","defense","Kellen Matsuno","4","2","6","1.5/2","1.5","-/-","-","-","0-0","-/-","-","-","1","-","-","away"
2012,"Chapman University","defense","Ethan Weinstein","3","3","6","-/-","-","-/-","-","-","0-0","-/-","1-0","1","-","-","-","away"
2012,"Chapman University","defense","Greg Johnson","5","1","6","-/-","-","-/-","-","-","0-1","1/-","-","-","-","-","-","away"
2012,"Chapman University","defense","Steven Santana","2","3","5","0.5/-","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Chapman University","defense","Michael Mehlhaff","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Chapman University","defense","Drew DeMarco","2","1","3","-/-","-","-/-","-","-","0-0","-/-","1-28","1","1","-","-","away"
2012,"Chapman University","defense","Josh Irvin","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Chapman University","defense","Kyle White","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Chapman University","defense","Chase Tamashiro","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Chapman University","defense","Garrett Frediani","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Chapman University","defense","Wade Minshew","1","1","2","1.0/1","1.0","-/-","-","-","0-1","1/-","-","-","-","-","-","away"
2012,"Chapman University","defense","Ben Wadors","1","1","2","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Chapman University","defense","Zane Archer","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Chapman University","defense","Ross Campbell","1","1","2","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Chapman University","defense","David Covarrubias","2","-","2","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Chapman University","defense","Sean Davey","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Chapman University","defense","Sam Layton","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Chapman University","defense","Darek Mendoza","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Chapman University","defense","Rhett Ramirez","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Chapman University","defense","David Belz","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Chapman University","defense","C. Stiles-Schmidt","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Chapman University","defense","Joey Livingston","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Chapman University","defense","Brett Hornstein","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Chapman University","defense","Mike Meyer","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Lewis and Clark College","defense","Michael Connell","4","8","12","2.0/10","2.0","0.5/2","0.5","-","0-0","-/-","-","-","-","-","-","home"
2012,"Lewis and Clark College","defense","Max Winsberg","7","3","10","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Lewis and Clark College","defense","Jackie Coburn","6","2","8","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Lewis and Clark College","defense","Joey Liekweg","5","2","7","1.0/4","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Lewis and Clark College","defense","James Ingram","2","4","6","-/-","-","-/-","-","-","0-0","-/-","-","-","2","-","-","home"
2012,"Lewis and Clark College","defense","Will Shannon","1","5","6","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2012,"Lewis and Clark College","defense","John O'Brien","2","4","6","1.0/1","1.0","1.0/1","1.0","-","0-0","-/-","-","-","-","-","-","home"
2012,"Lewis and Clark College","defense","Eric Janicki","2","2","4","2.0/2","2.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Lewis and Clark College","defense","Phil Crawford","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2012,"Lewis and Clark College","defense","Zach Mobilian","3","-","3","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2012,"Lewis and Clark College","defense","Alex Chang","2","1","3","1.0/5","1.0","1.0/5","1.0","-","0-0","-/-","-","-","-","-","-","home"
2012,"Lewis and Clark College","defense","Nick Nasse","-","2","2","0.5/3","0.5","0.5/3","0.5","-","0-0","-/-","-","-","-","-","-","home"
2012,"Lewis and Clark College","defense","Freddie Levine","-","1","1","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Lewis and Clark College","defense","Tyler Stanek","1","-","1","1.0/19","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Lewis and Clark College","defense","Andrew Sova","1","-","1","1.0/2","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Lewis and Clark College","defense","Brett Collins","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Lewis and Clark College","defense","Andrew Traver","5","4","9","1.5/6","1.5","0.5/5","0.5","1","1-0","-/-","-","-","-","-","-","away"
2012,"Lewis and Clark College","defense","Clay Israelson","8","-","8","-/-","-","-/-","-","-","0-0","-/-","-","-","2","-","-","away"
2012,"Lewis and Clark College","defense","Jon Bielawicz","4","2","6","2.0/7","2.0","1.0/6","1.0","-","0-0","-/-","-","-","-","-","-","away"
2012,"Lewis and Clark College","defense","Joe Kopp","2","2","4","-/-","-","-/-","-","-","0-0","-/-","1-0","1","-","-","-","away"
2012,"Lewis and Clark College","defense","Logan Kotzian","4","-","4","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Lewis and Clark College","defense","Chuck Krause","4","-","4","1.0/3","1.0","-/-","-","-","0-1","1/60","-","-","-","-","-","away"
2012,"Lewis and Clark College","defense","Nathan Kinney","3","1","4","1.5/4","1.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Lewis and Clark College","defense","Aaron Lucas","2","2","4","1.5/6","1.5","0.5/3","0.5","-","0-0","-/-","-","-","-","-","-","away"
2012,"Lewis and Clark College","defense","Jasper Dean","1","3","4","1.0/4","1.0","0.5/3","0.5","-","0-0","-/-","-","-","-","-","-","away"
2012,"Lewis and Clark College","defense","Lincoln Boyd","1","2","3","0.5/5","0.5","0.5/5","0.5","-","0-0","-/-","-","-","-","-","-","away"
2012,"Lewis and Clark College","defense","Lamar Curry","3","-","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Lewis and Clark College","defense","John Berokoff","3","-","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Lewis and Clark College","defense","Evy VandenEkart","1","1","2","-/-","-","-/-","-","-","0-1","1/-","-","-","1","-","-","away"
2012,"Lewis and Clark College","defense","Mario Delegato","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Lewis and Clark College","defense","Nolan Hopkins","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Occidental College","defense","Matt Matulaitis","8","2","10","2.0/18","2.0","2.0/18","2.0","-","0-0","-/-","-","-","-","-","-","home"
2012,"Occidental College","defense","Nicholas McHugh","6","2","8","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Occidental College","defense","Alexander Fitzhugh","4","2","6","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Occidental College","defense","Shay Mueller","6","-","6","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Occidental College","defense","Teran Mawhinney","5","-","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Occidental College","defense","Justin Garza","3","2","5","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2012,"Occidental College","defense","Joe Barbosa","3","2","5","1.0/8","1.0","1.0/8","1.0","-","0-0","-/-","-","-","-","-","-","home"
2012,"Occidental College","defense","Jordan Lance","3","1","4","2.0/6","2.0","-/-","-","-","0-0","-/-","-","-","2","-","-","home"
2012,"Occidental College","defense","Michael Gilliam","3","1","4","2.0/8","2.0","1.0/7","1.0","-","0-0","-/-","-","-","-","-","-","home"
2012,"Occidental College","defense","Nathan Miranda","3","-","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Occidental College","defense","Devin Bullock","3","-","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Occidental College","defense","Adam Goltche","-","2","2","0.5/-","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Occidental College","defense","Casey Shibuya","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Occidental College","defense","Dallas Gosselin","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Occidental College","defense","Ryan Rodriguez","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Occidental College","defense","Jackie Coburn","9","3","12","4.5/36","4.5","3.0/35","3.0","1","1-0","-/-","-","-","1","-","-","away"
2012,"Occidental College","defense","James Ingram","6","-","6","1.0/2","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Occidental College","defense","Eduardo Ramirez","4","2","6","1.5/5","1.5","1.0/4","1.0","-","0-0","-/-","-","-","-","-","-","away"
2012,"Occidental College","defense","Phil Crawford","4","1","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Occidental College","defense","Max Winsberg","4","1","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Occidental College","defense","Steven Kohr","3","1","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Occidental College","defense","Nick Nasse","3","1","4","0.5/6","0.5","0.5/6","0.5","-","0-0","-/-","-","-","-","-","-","away"
2012,"Occidental College","defense","Tyler West","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","1","-","away"
2012,"Occidental College","defense","Alex Chang","2","1","3","0.5/5","0.5","0.5/5","0.5","-","0-0","-/-","-","-","-","-","-","away"
2012,"Occidental College","defense","Will Shannon","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Occidental College","defense","TEAM","2","-","2","1.0/4","1.0","-/-","-","2","2-0","-/-","-","-","-","-","-","away"
2012,"Occidental College","defense","Eric Janicki","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Occidental College","defense","Zach Mobilian","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Occidental College","defense","Andrew Sova","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Occidental College","defense","Lucas Agnew","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Pomona-Pitzer","defense","Jake Rollins","4","4","8","-/-","-","-/-","-","2","2-0","-/-","-","-","-","-","-","home"
2012,"Pomona-Pitzer","defense","Duncan Hussey","3","3","6","-/-","-","-/-","-","-","0-0","-/-","-","-","2","-","-","home"
2012,"Pomona-Pitzer","defense","Michael Etzel","1","5","6","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Pomona-Pitzer","defense","Don Swan","3","3","6","1.0/4","1.0","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2012,"Pomona-Pitzer","defense","Kyle Roskamp","2","4","6","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Pomona-Pitzer","defense","Brett Lingle","1","4","5","1.0/5","1.0","1.0/5","1.0","-","0-0","-/-","-","-","-","-","1","home"
2012,"Pomona-Pitzer","defense","Luc Dark-Fleury","1","4","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Pomona-Pitzer","defense","Colin Mitchell","1","4","5","1.5/6","1.5","0.5/5","0.5","-","0-0","-/-","-","-","-","-","-","home"
2012,"Pomona-Pitzer","defense","Ben Feldman","2","2","4","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2012,"Pomona-Pitzer","defense","Brian Friel","2","2","4","1.5/11","1.5","1.5/11","1.5","-","0-0","-/-","-","-","-","-","-","home"
2012,"Pomona-Pitzer","defense","Matthew Tesimale","1","3","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Pomona-Pitzer","defense","Weston Staubus","2","-","2","-/-","-","-/-","-","-","0-0","-/-","1-0","1","1","-","-","home"
2012,"Pomona-Pitzer","defense","Andrew Kurtz","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Pomona-Pitzer","defense","Colin Brown","2","-","2","-/-","-","-/-","-","-","0-0","-/-","1-0","1","-","-","-","home"
2012,"Pomona-Pitzer","defense","Willlie Goldberg","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Pomona-Pitzer","defense","Kyle Whalen","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Pomona-Pitzer","defense","Nicky LaCivita","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Pomona-Pitzer","defense","Ben Lieber","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Pomona-Pitzer","defense","Eduardo Ramirez","4","6","10","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Pomona-Pitzer","defense","Eric Janicki","3","5","8","1.5/8","1.5","1.0/7","1.0","-","0-0","-/-","-","-","-","-","-","away"
2012,"Pomona-Pitzer","defense","Steven Kohr","6","2","8","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Pomona-Pitzer","defense","Max Winsberg","2","6","8","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Pomona-Pitzer","defense","A.J. Herrera","1","6","7","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Pomona-Pitzer","defense","Jake Weyerhaeuser","3","3","6","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Pomona-Pitzer","defense","Joey Liekweg","3","3","6","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away"
2012,"Pomona-Pitzer","defense","Alex Chang","3","3","6","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Pomona-Pitzer","defense","Zach Mobilian","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Pomona-Pitzer","defense","Luke Ihle","-","3","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Pomona-Pitzer","defense","Tyler West","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Pomona-Pitzer","defense","Will Shannon","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Pomona-Pitzer","defense","Nick Nasse","1","1","2","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Pomona-Pitzer","defense","John O'Brien","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Pomona-Pitzer","defense","Andrew Sova","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Pomona-Pitzer","defense","Brett Collins","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Rhoded College","defense","Joseph Raby","6","6","12","2.0/5","2.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Rhoded College","defense","Justin Toliver","9","2","11","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2012,"Rhoded College","defense","Michael Shield","5","3","8","1.0/6","1.0","1.0/6","1.0","-","0-0","-/-","-","-","-","-","-","home"
2012,"Rhoded College","defense","Walker McWherter","3","5","8","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Rhoded College","defense","Zac Hart","1","7","8","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Rhoded College","defense","Brandon Hudson","4","2","6","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Rhoded College","defense","Jimmy Caruthers","3","3","6","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Rhoded College","defense","Stanton Brown","4","1","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Rhoded College","defense","Trey Tamura","2","3","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Rhoded College","defense","Michael Olushuga","1","3","4","1.0/6","1.0","1.0/6","1.0","-","0-0","-/-","-","-","-","-","-","home"
2012,"Rhoded College","defense","Spencer Smith","-","3","3","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2012,"Rhoded College","defense","David Dorris","1","1","2","1.0/3","1.0","-/-","-","1","1-0","-/-","-","-","-","-","-","home"
2012,"Rhoded College","defense","Clayton Christian","1","1","2","1.0/4","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Rhoded College","defense","Trey Hooper","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Rhoded College","defense","Forrest Holt","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Rhoded College","defense","Matt Baldwin","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2012,"Rhoded College","defense","Max Winsberg","6","8","14","0.5/12","0.5","0.5/12","0.5","1","1-0","-/-","-","-","-","-","-","away"
2012,"Rhoded College","defense","Jackie Coburn","4","7","11","1.5/1","1.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Rhoded College","defense","John O'Brien","5","6","11","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Rhoded College","defense","Joey Liekweg","3","7","10","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Rhoded College","defense","Andrew Sova","1","4","5","1.0/3","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Rhoded College","defense","James Ingram","3","1","4","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away"
2012,"Rhoded College","defense","Alex Krall","1","3","4","0.5/11","0.5","0.5/11","0.5","-","0-0","-/-","-","-","-","-","-","away"
2012,"Rhoded College","defense","Eric Janicki","-","3","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Rhoded College","defense","Tyler Stanek","3","-","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Rhoded College","defense","Phil Crawford","1","2","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2012,"Rhoded College","defense","Nick Nasse","-","3","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
