"season","opponent","data","player","solo","ast","tot","tfl_yds","tfl","sack_yds","sacks","ff","fr_yds","fumbl","int","int_1","brup","blkd","qh","team"
2013,"Rhoded College","defense","Wei","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"Rhoded College","defense","Michael Shield","2","9","11","1.0/2","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Rhoded College","defense","Joseph Raby","2","9","11","1.5/3","1.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Rhoded College","defense","W. McWherter","1","7","8","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Rhoded College","defense","Matt Nungesser","2","5","7","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Rhoded College","defense","Trey Hooper","1","4","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Rhoded College","defense","Mike Olushoga","-","5","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Rhoded College","defense","Stanton Brown","3","1","4","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away"
2013,"Rhoded College","defense","Trey Tamura","3","1","4","-/-","-","-/-","-","1","1-0","-/-","-","-","1","-","-","away"
2013,"Rhoded College","defense","Spencer Smith","-","4","4","0.5/2","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Rhoded College","defense","C. Labenberg","-","4","4","1.5/2","1.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Rhoded College","defense","Zac Hart","-","4","4","1.0/2","1.0","-/-","-","-","0-1","1/-","-","-","-","-","-","away"
2013,"Rhoded College","defense","John Dodd","-","3","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Rhoded College","defense","Grady Kable","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Rhoded College","defense","Jack Ingalls","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Rhoded College","defense","B. Williams","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Rhoded College","defense","Clay Christian","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Rhoded College","defense","Ronald Booker","-","1","1","0.5/-","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Rhoded College","defense","Bret Dawidowski","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Rhoded College","defense","Roc Sherrell","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Rhoded College","defense","Dillion Cheney","-","1","1","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Rhoded College","defense","Pete Showalter","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Rhoded College","defense","Hogan Crosby","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Rhoded College","defense","Wyatt McRea","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Rhoded College","defense","Tyler Cummings","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Rhoded College","defense","DJ Barrow","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Univ. of La Verne","defense","Quinn Goldman","5","4","9","1.5/6","1.5","0.5/5","0.5","-","0-0","-/-","-","-","-","-","-","home"
2013,"Univ. of La Verne","defense","A. Arguello","3","4","7","2.0/3","2.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"Univ. of La Verne","defense","Matt Canlas","1","6","7","1.5/2","1.5","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2013,"Univ. of La Verne","defense","Blayr Stone","5","1","6","1.0/2","1.0","-/-","-","-","0-1","1/-","-","-","2","-","-","home"
2013,"Univ. of La Verne","defense","Nik Gutierrez","2","4","6","2.0/5","2.0","-/-","-","1","1-1","1/-","-","-","-","-","-","home"
2013,"Univ. of La Verne","defense","David Kain","3","2","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"Univ. of La Verne","defense","Keoni Colson","2","1","3","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"Univ. of La Verne","defense","Sean Komendat","1","2","3","1.0/10","1.0","1.0/10","1.0","-","0-0","-/-","-","-","-","-","-","home"
2013,"Univ. of La Verne","defense","Christian Lozon","1","2","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"Univ. of La Verne","defense","John Lilly","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"Univ. of La Verne","defense","D. Betancourt","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"Univ. of La Verne","defense","Joshua Hardy","2","-","2","-/-","-","-/-","-","1","1-0","-/-","-","-","-","-","-","home"
2013,"Univ. of La Verne","defense","Mitch Mullaly","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"Univ. of La Verne","defense","RogelioEspinoza","1","1","2","-/-","-","-/-","-","1","1-0","-/-","-","-","-","-","-","home"
2013,"Univ. of La Verne","defense","A. Restrepo","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"Univ. of La Verne","defense","JhovanyBautista","-","2","2","0.5/5","0.5","0.5/5","0.5","-","0-0","-/-","1-50","1","-","-","-","home"
2013,"Univ. of La Verne","defense","Felipe Valdez","-","1","1","-/-","-","-/-","-","-","0-0","-/-","1-8","1","-","-","-","home"
2013,"Univ. of La Verne","defense","Carvante Hill","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"Univ. of La Verne","defense","Brian Okereke","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"Univ. of La Verne","defense","Ky Dorsey","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","1","-","home"
2013,"Univ. of La Verne","defense","Lorenzo Marks","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"Univ. of La Verne","defense","M. Shepherd","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"Univ. of La Verne","defense","Connor Truhitte","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"Univ. of La Verne","defense","Pat McGowan","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"Univ. of La Verne","defense","Darrick White","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"Univ. of La Verne","defense","Sova","3","10","13","1.0/3","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Univ. of La Verne","defense","Winsberg","1","11","12","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Univ. of La Verne","defense","Nasse","2","8","10","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","1","-","away"
2013,"Univ. of La Verne","defense","Rouser","1","9","10","0.5/-","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Univ. of La Verne","defense","Herrera","2","7","9","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Univ. of La Verne","defense","Slaats","1","8","9","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Univ. of La Verne","defense","Lazarus","1","5","6","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Univ. of La Verne","defense","Chang","2","4","6","1.0/8","1.0","1.0/8","1.0","-","0-0","-/-","-","-","-","-","-","away"
2013,"Univ. of La Verne","defense","Ramirez","-","6","6","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Univ. of La Verne","defense","Schattenkerk","-","6","6","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Univ. of La Verne","defense","Ingram","1","4","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Univ. of La Verne","defense","Hurdle","1","4","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Univ. of La Verne","defense","Stastny","1","3","4","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Univ. of La Verne","defense","Brown","1","3","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Univ. of La Verne","defense","Glasser","1","3","4","0.5/-","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Univ. of La Verne","defense","Wei","-","3","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Univ. of La Verne","defense","Crawford","-","2","2","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Univ. of La Verne","defense","Aven","1","1","2","0.5/-","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Univ. of La Verne","defense","Fang","1","-","1","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Univ. of La Verne","defense","Mobilian","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Univ. of La Verne","defense","Shannon","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Univ. of La Verne","defense","Crist","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Univ. of La Verne","defense","Drazovich","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Univ. of La Verne","defense","Clancy","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Univ. of La Verne","defense","Barnes","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Univ. of La Verne","defense","Boren","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"University of Puget Sound","defense","Dan Picciotto","6","7","13","2.5/15","2.5","1.0/4","1.0","-","0-0","-/-","-","-","-","-","-","home"
2013,"University of Puget Sound","defense","Sae Bin Park","4","3","7","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"University of Puget Sound","defense","Brock Olson","4","2","6","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2013,"University of Puget Sound","defense","Patrick Atwater","2","3","5","1.0/4","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"University of Puget Sound","defense","Jake Weyerhauser","3","1","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"University of Puget Sound","defense","Dane Rymer","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"University of Puget Sound","defense","Landon Patoc","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","2","-","-","home"
2013,"University of Puget Sound","defense","Ed Mills","2","1","3","1.0/16","1.0","1.0/16","1.0","-","0-0","-/-","-","-","-","-","-","home"
2013,"University of Puget Sound","defense","Rory Baird","1","2","3","0.5/3","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"University of Puget Sound","defense","Daniel Andrew","1","2","3","0.5/2","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"University of Puget Sound","defense","Corbin Tognoni","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"University of Puget Sound","defense","Nate Jiwanlal","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"University of Puget Sound","defense","Jackie Coburn","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"University of Puget Sound","defense","Adam Morris","-","1","1","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"University of Puget Sound","defense","Eric Yingling","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"University of Puget Sound","defense","Vlasak, Tyler","8","12","20","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"University of Puget Sound","defense","Thomas, Phillip","5","7","12","0.5/2","0.5","-/-","-","1","1-0","-/-","-","-","-","-","-","away"
2013,"University of Puget Sound","defense","Field-Eaton, Sean","1","7","8","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"University of Puget Sound","defense","Vericella, Nick","4","4","8","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"University of Puget Sound","defense","Dunn, Cory","3","4","7","0.5/2","0.5","-/-","-","-","0-1","1/-","-","-","-","-","-","away"
2013,"University of Puget Sound","defense","Milner, Damarkus","1","6","7","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"University of Puget Sound","defense","Beck, Trevor","-","6","6","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"University of Puget Sound","defense","Coberly, Casey","3","3","6","2.0/5","2.0","-/-","-","1","1-0","-/-","-","-","-","-","-","away"
2013,"University of Puget Sound","defense","Sobotka, James","-","3","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"University of Puget Sound","defense","Speetjens, Frank","1","2","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"University of Puget Sound","defense","Walker, Brian","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"University of Puget Sound","defense","Kniffin, Adam","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"University of Puget Sound","defense","Wacker, Niko","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"University of Puget Sound","defense","Kyobe, Nasser","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"University of Puget Sound","defense","Palmer, Greg","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"University of Puget Sound","defense","Abdelrasuel, Nasser","-","-","-","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away"
2013,"University of Puget Sound","defense","TEAM","-","-","-","-/-","-","-/-","-","-","0-1","1/-","-","-","-","-","-","away"
2013,"University of Redlands","defense","Liekweg","4","8","12","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"University of Redlands","defense","Winsberg","4","6","10","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"University of Redlands","defense","Herrera","2","5","7","1.0/3","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"University of Redlands","defense","Slaats","1","6","7","1.0/2","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"University of Redlands","defense","Adams","4","2","6","2.0/6","2.0","1.0/2","1.0","-","0-0","-/-","-","-","-","-","-","home"
2013,"University of Redlands","defense","Chang","2","4","6","-/-","-","-/-","-","-","0-0","-/-","-","-","-","1","-","home"
2013,"University of Redlands","defense","Ingram","1","3","4","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2013,"University of Redlands","defense","Brown","2","2","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"University of Redlands","defense","Finkelstein","3","-","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"University of Redlands","defense","Fang","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2013,"University of Redlands","defense","Stastny","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"University of Redlands","defense","Crawford","2","-","2","1.0/2","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"University of Redlands","defense","Shannon","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"University of Redlands","defense","Ramirez","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"University of Redlands","defense","Sova","-","2","2","0.5/-","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"University of Redlands","defense","Griffin","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"University of Redlands","defense","Otterholt","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"University of Redlands","defense","Lazarus","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"University of Redlands","defense","Schattenkerk","-","1","1","0.5/-","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"University of Redlands","defense","Rouser","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"University of Redlands","defense","Crist","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"University of Redlands","defense","Nwasike","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"University of Redlands","defense","Michael Tootle","3","8","11","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"University of Redlands","defense","S. Locke","4","4","8","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","1","-","-","away"
2013,"University of Redlands","defense","Sean Woods","3","4","7","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"University of Redlands","defense","Justin Butler","2","4","6","1.0/2","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"University of Redlands","defense","Trevor Manly","2","3","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"University of Redlands","defense","Dj Dawson Jr","2","2","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"University of Redlands","defense","Clayton Dobbs","2","2","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"University of Redlands","defense","A. Rodriguez","2","2","4","-/-","-","-/-","-","-","0-1","1/-","-","-","-","-","-","away"
2013,"University of Redlands","defense","Stephen Reyes","2","1","3","-/-","-","-/-","-","-","0-0","-/-","1-0","1","1","-","-","away"
2013,"University of Redlands","defense","David Woolbert","1","2","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"University of Redlands","defense","M. Betancourt","1","2","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"University of Redlands","defense","J. Hobbs","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"University of Redlands","defense","Michael Dariano","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"University of Redlands","defense","Alec Goodman","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"University of Redlands","defense","Jordan Bixler","-","2","2","0.5/2","0.5","0.5/2","0.5","-","0-0","-/-","-","-","-","-","-","away"
2013,"University of Redlands","defense","Daniel Kane","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"University of Redlands","defense","Curran Fudge","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"University of Redlands","defense","James Ramirez","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"University of Redlands","defense","Brandon Morris","-","1","1","0.5/2","0.5","0.5/2","0.5","-","0-0","-/-","-","-","-","-","-","away"
2013,"University of Redlands","defense","Nick Kido","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away"
2013,"University of Redlands","defense","Trevor Glaser","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"University of Redlands","defense","Connor Hoffman","-","1","1","-/-","-","-/-","-","-","0-0","-/-","1-24","1","-","-","-","away"
2013,"University of Redlands","defense","Caleb Lenard","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"University of Redlands","defense","Alex Lowes","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"University of Redlands","defense","Tyler Ewing","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"University of Redlands","defense","Mike Khoury","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"University of Redlands","defense","A. Hardaway","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"University of Redlands","defense","Ishmal Bartley","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"University of Redlands","defense","Zachary Black","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Whittier College","defense","M. Blow","3","12","15","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2013,"Whittier College","defense","A. Brasher","2","8","10","1.0/2","1.0","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2013,"Whittier College","defense","B. Thomas","5","4","9","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2013,"Whittier College","defense","N. Poole","2","7","9","2.0/16","2.0","1.0/8","1.0","-","0-0","-/-","-","-","-","-","-","home"
2013,"Whittier College","defense","T. Phillips","3","5","8","2.5/3","2.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"Whittier College","defense","M. Guzman","2","6","8","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2013,"Whittier College","defense","N. Alcantar","3","5","8","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"Whittier College","defense","K. Kanoa","1","7","8","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"Whittier College","defense","J. Gutierrez","1","6","7","0.5/2","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"Whittier College","defense","A. Ford","-","5","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"Whittier College","defense","N. Blaikie","1","3","4","2.0/7","2.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"Whittier College","defense","T. St. Marie","1","2","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"Whittier College","defense","J. Pride","2","-","2","1.0/5","1.0","-/-","-","-","0-0","-/-","-","-","2","-","-","home"
2013,"Whittier College","defense","L. Paredes","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"Whittier College","defense","L. Mena","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"Whittier College","defense","D. Villasenor","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"Whittier College","defense","J. Bettencourt","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"Whittier College","defense","J. Timmons","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"Whittier College","defense","G. Verdugo","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2013,"Whittier College","defense","A.J. Herrera","7","12","19","1.0/-","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Whittier College","defense","Joey Liekweg","2","8","10","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away"
2013,"Whittier College","defense","Max Winsberg","3","7","10","0.5/1","0.5","-/-","-","1","1-0","-/-","-","-","-","-","-","away"
2013,"Whittier College","defense","Paul Slaats","2","7","9","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Whittier College","defense","Gator Adams","-","8","8","1.5/9","1.5","0.5/4","0.5","-","0-0","-/-","-","-","-","-","-","away"
2013,"Whittier College","defense","Alex Chang","2","5","7","2.5/8","2.5","0.5/3","0.5","-","0-0","-/-","-","-","-","-","-","away"
2013,"Whittier College","defense","James Ingram","2","3","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Whittier College","defense","Nick Nasse","3","2","5","2.0/3","2.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Whittier College","defense","Eduardo Ramirez","1","3","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Whittier College","defense","J. Schattenkirk","-","4","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Whittier College","defense","Tiger Brown","-","3","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Whittier College","defense","Andrew Sova","-","3","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Whittier College","defense","Phil Crawford","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Whittier College","defense","Ugo Nwasike","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Whittier College","defense","Kris Otterholt","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Whittier College","defense","Chris Fang","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Whittier College","defense","Jon Finkelstein","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Whittier College","defense","Caleb Cunha","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Whittier College","defense","Andrew Scott","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Whittier College","defense","Austin Crist","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Whittier College","defense","Peter Clancy","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2013,"Whittier College","defense","TEAM","-","-","-","-/-","-","-/-","-","-","0-1","1/-","-","-","-","-","-","away"
