"season","opponent","data","player","solo","ast","tot","tfl_yds","tfl","sack_yds","sacks","ff","fr_yds","fumbl","int","int_1","brup","blkd","qh","team","game_id"
2013,"Lewis and Clark College","defense","Magraw,Sean","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",712
2013,"Lewis and Clark College","defense","Brownlow-Fong","1","1","2","1.0/4","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home",712
2013,"Lewis and Clark College","defense","Dean,Jasper","-","2","2","0.5/-","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home",712
2013,"Lewis and Clark College","defense","Mock,Deion","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",712
2013,"Lewis and Clark College","defense","Rogers,Lucas","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",712
2013,"Lewis and Clark College","defense","Taylor,Roy","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",712
2013,"Lewis and Clark College","defense","Banks,Cody","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",712
2013,"Lewis and Clark College","defense","DeRosa,Matthew","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",712
2013,"Lewis and Clark College","defense","Winsberg","8","3","11","-/-","-","-/-","-","-","0-1","1/-","1-0","1","-","-","-","away",712
2013,"Lewis and Clark College","defense","Ingram","5","5","10","0.5/2","0.5","-/-","-","1","1-0","-/-","1-0","1","-","-","-","away",712
2013,"Lewis and Clark College","defense","Herrera","2","8","10","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",712
2013,"Lewis and Clark College","defense","Sova","1","5","6","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away",712
2013,"Lewis and Clark College","defense","Slaats","3","3","6","0.5/-","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away",712
2013,"Lewis and Clark College","defense","Brown","2","3","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",712
2013,"Lewis and Clark College","defense","Chang","5","-","5","3.0/9","3.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away",712
2013,"Lewis and Clark College","defense","Ramirez","1","4","5","0.5/4","0.5","0.5/4","0.5","-","0-0","-/-","-","-","-","-","-","away",712
2013,"Lewis and Clark College","defense","Nasse","3","1","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",712
2013,"Lewis and Clark College","defense","Rouser","2","2","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",712
2013,"Lewis and Clark College","defense","Liekweg","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away",712
2013,"Lewis and Clark College","defense","Crawford","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",712
2013,"Lewis and Clark College","defense","Mobilian","2","1","3","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","1","-","-","away",712
2013,"Lewis and Clark College","defense","Nwasike","1","2","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",712
2013,"Lewis and Clark College","defense","Adams","-","2","2","-/-","-","-/-","-","-","0-0","-/-","1-0","1","-","-","-","away",712
2013,"Lewis and Clark College","defense","Hurdle","-","2","2","0.5/4","0.5","0.5/4","0.5","-","0-0","-/-","-","-","-","-","-","away",712
2013,"Lewis and Clark College","defense","Anderson","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",712
2013,"Lewis and Clark College","defense","Cunha","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",712
2013,"Lewis and Clark College","defense","Glasser","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",712
2013,"Lewis and Clark College","defense","Gott","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",712
2013,"Lewis and Clark College","defense","Schattenkerk","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",712
2013,"Occidental College","defense","Ingram","7","3","10","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home",715
2013,"Occidental College","defense","Slaats","2","6","8","2.0/16","2.0","0.5/1","0.5","-","0-0","-/-","-","-","-","-","-","home",715
2013,"Occidental College","defense","Nasse","4","3","7","1.0/5","1.0","1.0/5","1.0","-","0-0","-/-","-","-","-","-","-","home",715
2013,"Occidental College","defense","Winsberg","4","2","6","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",715
2013,"Occidental College","defense","Ramirez","5","1","6","1.5/4","1.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home",715
2013,"Occidental College","defense","Herrera","1","4","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",715
2013,"Occidental College","defense","Liekweg","2","1","3","-/-","-","-/-","-","-","0-0","-/-","1-24","1","-","-","-","home",715
2013,"Occidental College","defense","Wei","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",715
2013,"Occidental College","defense","Sova","1","2","3","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home",715
2013,"Occidental College","defense","Fang","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",715
2013,"Occidental College","defense","Cunha","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",715
2013,"Occidental College","defense","Mobilian","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home",715
2013,"Occidental College","defense","Chang","-","2","2","0.5/1","0.5","0.5/1","0.5","-","0-0","-/-","-","-","1","-","-","home",715
2013,"Occidental College","defense","Nwasike","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",715
2013,"Occidental College","defense","Finkelstein","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",715
2013,"Occidental College","defense","McKaveney","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",715
2013,"Occidental College","defense","Glasser","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",715
2013,"Occidental College","defense","Schattenkerk","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",715
2013,"Occidental College","defense","Rouser","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",715
2013,"Occidental College","defense","Brown","-","-","-","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home",715
2013,"Occidental College","defense","Ross Fiegener","8","5","13","1.0/5","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away",715
2013,"Occidental College","defense","Matt Matulaitis","5","7","12","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away",715
2013,"Occidental College","defense","Teran Mawhinney","7","3","10","-/-","-","-/-","-","-","0-0","-/-","1-42","1","-","-","-","away",715
2013,"Occidental College","defense","Tommy Kim","4","4","8","1.5/1","1.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away",715
2013,"Occidental College","defense","V. Cusumano","4","2","6","1.0/3","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away",715
2013,"Occidental College","defense","Michael Gilliam","2","3","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",715
2013,"Occidental College","defense","Chaz Shizumura","3","1","4","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away",715
2013,"Occidental College","defense","Dallas Gosselin","2","2","4","1.0/2","1.0","1.0/2","1.0","-","0-0","-/-","-","-","-","-","-","away",715
2013,"Occidental College","defense","Ben Kamerin","1","3","4","-/-","-","-/-","-","-","0-1","1/-","-","-","-","-","-","away",715
2013,"Occidental College","defense","Matthew Malos","1","2","3","-/-","-","-/-","-","-","0-0","-/-","1-64","1","-","-","-","away",715
2013,"Occidental College","defense","Adam Goltche","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away",715
2013,"Occidental College","defense","Devin Chapman","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",715
2013,"Occidental College","defense","Shay Mueller","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",715
2013,"Occidental College","defense","Evan Buckwalter","1","2","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",715
2013,"Occidental College","defense","Elijah Duran","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",715
2013,"Occidental College","defense","Grant Arnold","1","1","2","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away",715
2013,"Occidental College","defense","Garrett Van","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",715
2013,"Occidental College","defense","Nicholas Mungia","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",715
2013,"Occidental College","defense","Aaron Jones","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",715
2013,"Occidental College","defense","Dalton Spinas","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",715
2013,"Occidental College","defense","TEAM","1","-","1","-/-","-","-/-","-","1","1-0","-/-","-","-","-","1","-","away",715
2013,"Occidental College","defense","Casey Dudley","-","-","-","-/-","-","-/-","-","-","0-0","-/-","-","-","2","-","-","away",715
2013,"Pomona-Pitzer","defense","Herrera","5","5","10","0.5/2","0.5","-/-","-","1","1-0","-/-","-","-","2","-","-","home",720
2013,"Pomona-Pitzer","defense","Chang","4","4","8","3.5/12","3.5","1.0/8","1.0","-","0-0","-/-","-","-","-","-","-","home",720
2013,"Pomona-Pitzer","defense","Liekweg","3","4","7","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",720
2013,"Pomona-Pitzer","defense","Winsberg","4","3","7","-/-","-","-/-","-","-","0-1","1/-","1-3","1","1","-","-","home",720
2013,"Pomona-Pitzer","defense","Ingram","-","5","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",720
2013,"Pomona-Pitzer","defense","Nwasike","1","3","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",720
2013,"Pomona-Pitzer","defense","Crawford","1","2","3","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home",720
2013,"Pomona-Pitzer","defense","Shannon","1","2","3","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home",720
2013,"Pomona-Pitzer","defense","Nasse","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home",720
2013,"Pomona-Pitzer","defense","Ramirez","2","-","2","1.0/2","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home",720
2013,"Pomona-Pitzer","defense","TEAM","2","-","2","1.0/5","1.0","-/-","-","2","2-0","-/-","-","-","-","1","-","home",720
2013,"Pomona-Pitzer","defense","Stastny","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",720
2013,"Pomona-Pitzer","defense","Anderson","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",720
2013,"Pomona-Pitzer","defense","Cunha","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",720
2013,"Pomona-Pitzer","defense","Sova","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",720
2013,"Pomona-Pitzer","defense","Kyle Roskamp","12","9","21","1.5/7","1.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away",720
2013,"Pomona-Pitzer","defense","Matt O'Connor","9","5","14","1.5/2","1.5","-/-","-","-","0-0","-/-","-","-","1","-","-","away",720
2013,"Pomona-Pitzer","defense","Don Swan","5","3","8","3.0/7","3.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away",720
2013,"Pomona-Pitzer","defense","N. Sbardellati","3","4","7","1.5/11","1.5","1.0/7","1.0","-","0-0","-/-","-","-","-","-","-","away",720
2013,"Pomona-Pitzer","defense","Brett Lingle","5","2","7","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",720
2013,"Pomona-Pitzer","defense","Brian Rauzi","3","4","7","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",720
2013,"Pomona-Pitzer","defense","Nelson Cole","2","2","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",720
2013,"Pomona-Pitzer","defense","Connor Roberts","2","2","4","2.0/4","2.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away",720
2013,"Pomona-Pitzer","defense","Weston Staubus","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",720
2013,"Pomona-Pitzer","defense","Isaac Richard","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",720
2013,"Pomona-Pitzer","defense","Brian Friel","-","2","2","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away",720
2013,"Pomona-Pitzer","defense","Brandon Zemp","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",720
2013,"Pomona-Pitzer","defense","Brett Harper","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",720
2013,"Pomona-Pitzer","defense","Nicky LaCivita","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",720
2013,"Pomona-Pitzer","defense","J. Pietrykowski","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",720
2013,"Pomona-Pitzer","defense","TEAM","1","-","1","-/-","-","-/-","-","1","1-1","1/-","-","-","-","-","-","away",720
2013,"Pomona-Pitzer","defense","Julian Roberts","-","-","-","-/-","-","-/-","-","-","0-0","-/-","-","-","-","1","-","away",720
2013,"Rhoded College","defense","Ingram","6","5","11","0.5/2","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home",713
2013,"Rhoded College","defense","Liekweg","5","4","9","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",713
2013,"Rhoded College","defense","Herrera","3","6","9","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",713
2013,"Rhoded College","defense","Rouser","2","5","7","1.5/13","1.5","1.0/12","1.0","-","0-0","-/-","-","-","-","-","-","home",713
2013,"Rhoded College","defense","Adams","2","4","6","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home",713
2013,"Rhoded College","defense","Winsberg","1","5","6","1.5/2","1.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home",713
2013,"Rhoded College","defense","Chang","1","4","5","2.0/11","2.0","1.0/9","1.0","-","0-0","-/-","-","-","-","1","-","home",713
2013,"Rhoded College","defense","Sova","3","2","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",713
2013,"Rhoded College","defense","Crawford","4","-","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",713
2013,"Rhoded College","defense","Ramirez","2","2","4","1.5/1","1.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home",713
2013,"Rhoded College","defense","Slaats","-","4","4","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home",713
2013,"Rhoded College","defense","Lazarus","1","2","3","-/-","-","-/-","-","-","0-0","-/-","1-67","1","1","-","-","home",713
2013,"Rhoded College","defense","Brown","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",713
2013,"Rhoded College","defense","Finkelstein","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",713
2013,"Rhoded College","defense","Mobilian","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",713
2013,"Rhoded College","defense","Glasser","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",713
2013,"Rhoded College","defense","Nasse","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",713
2013,"Rhoded College","defense","Nwasike","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",713
2013,"Rhoded College","defense","Stastny","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",713
2013,"Rhoded College","defense","Schattenkerk","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",713
2013,"Rhoded College","defense","Wei","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",713
2013,"Rhoded College","defense","Michael Shield","2","9","11","1.0/2","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away",713
2013,"Rhoded College","defense","Joseph Raby","2","9","11","1.5/3","1.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away",713
2013,"Rhoded College","defense","W. McWherter","1","7","8","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away",713
2013,"Rhoded College","defense","Matt Nungesser","2","5","7","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",713
2013,"Rhoded College","defense","Trey Hooper","1","4","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",713
2013,"Rhoded College","defense","Mike Olushoga","-","5","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",713
2013,"Rhoded College","defense","Stanton Brown","3","1","4","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away",713
2013,"Rhoded College","defense","Trey Tamura","3","1","4","-/-","-","-/-","-","1","1-0","-/-","-","-","1","-","-","away",713
2013,"Rhoded College","defense","Spencer Smith","-","4","4","0.5/2","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away",713
2013,"Rhoded College","defense","C. Labenberg","-","4","4","1.5/2","1.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away",713
2013,"Rhoded College","defense","Zac Hart","-","4","4","1.0/2","1.0","-/-","-","-","0-1","1/-","-","-","-","-","-","away",713
2013,"Rhoded College","defense","John Dodd","-","3","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",713
2013,"Rhoded College","defense","Grady Kable","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",713
2013,"Rhoded College","defense","Jack Ingalls","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",713
2013,"Rhoded College","defense","B. Williams","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",713
2013,"Rhoded College","defense","Clay Christian","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",713
2013,"Rhoded College","defense","Ronald Booker","-","1","1","0.5/-","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away",713
2013,"Rhoded College","defense","Bret Dawidowski","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",713
2013,"Rhoded College","defense","Roc Sherrell","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",713
2013,"Rhoded College","defense","Dillion Cheney","-","1","1","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away",713
2013,"Rhoded College","defense","Pete Showalter","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",713
2013,"Rhoded College","defense","Hogan Crosby","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",713
2013,"Rhoded College","defense","Wyatt McRea","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",713
2013,"Rhoded College","defense","Tyler Cummings","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",713
2013,"Rhoded College","defense","DJ Barrow","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",713
2013,"Univ. of La Verne","defense","Quinn Goldman","5","4","9","1.5/6","1.5","0.5/5","0.5","-","0-0","-/-","-","-","-","-","-","home",714
2013,"Univ. of La Verne","defense","A. Arguello","3","4","7","2.0/3","2.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home",714
2013,"Univ. of La Verne","defense","Matt Canlas","1","6","7","1.5/2","1.5","-/-","-","-","0-0","-/-","-","-","1","-","-","home",714
2013,"Univ. of La Verne","defense","Blayr Stone","5","1","6","1.0/2","1.0","-/-","-","-","0-1","1/-","-","-","2","-","-","home",714
2013,"Univ. of La Verne","defense","Nik Gutierrez","2","4","6","2.0/5","2.0","-/-","-","1","1-1","1/-","-","-","-","-","-","home",714
2013,"Univ. of La Verne","defense","David Kain","3","2","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",714
2013,"Univ. of La Verne","defense","Keoni Colson","2","1","3","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home",714
2013,"Univ. of La Verne","defense","Sean Komendat","1","2","3","1.0/10","1.0","1.0/10","1.0","-","0-0","-/-","-","-","-","-","-","home",714
2013,"Univ. of La Verne","defense","Christian Lozon","1","2","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",714
2013,"Univ. of La Verne","defense","John Lilly","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",714
2013,"Univ. of La Verne","defense","D. Betancourt","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",714
2013,"Univ. of La Verne","defense","Joshua Hardy","2","-","2","-/-","-","-/-","-","1","1-0","-/-","-","-","-","-","-","home",714
2013,"Univ. of La Verne","defense","Mitch Mullaly","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",714
2013,"Univ. of La Verne","defense","RogelioEspinoza","1","1","2","-/-","-","-/-","-","1","1-0","-/-","-","-","-","-","-","home",714
2013,"Univ. of La Verne","defense","A. Restrepo","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",714
2013,"Univ. of La Verne","defense","JhovanyBautista","-","2","2","0.5/5","0.5","0.5/5","0.5","-","0-0","-/-","1-50","1","-","-","-","home",714
2013,"Univ. of La Verne","defense","Felipe Valdez","-","1","1","-/-","-","-/-","-","-","0-0","-/-","1-8","1","-","-","-","home",714
2013,"Univ. of La Verne","defense","Carvante Hill","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",714
2013,"Univ. of La Verne","defense","Brian Okereke","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",714
2013,"Univ. of La Verne","defense","Ky Dorsey","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","1","-","home",714
2013,"Univ. of La Verne","defense","Lorenzo Marks","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",714
2013,"Univ. of La Verne","defense","M. Shepherd","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",714
2013,"Univ. of La Verne","defense","Connor Truhitte","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",714
2013,"Univ. of La Verne","defense","Pat McGowan","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",714
2013,"Univ. of La Verne","defense","Darrick White","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",714
2013,"Univ. of La Verne","defense","Sova","3","10","13","1.0/3","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away",714
2013,"Univ. of La Verne","defense","Winsberg","1","11","12","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away",714
2013,"Univ. of La Verne","defense","Nasse","2","8","10","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","1","-","away",714
2013,"Univ. of La Verne","defense","Rouser","1","9","10","0.5/-","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away",714
2013,"Univ. of La Verne","defense","Herrera","2","7","9","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",714
2013,"Univ. of La Verne","defense","Slaats","1","8","9","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",714
2013,"Univ. of La Verne","defense","Lazarus","1","5","6","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",714
2013,"Univ. of La Verne","defense","Chang","2","4","6","1.0/8","1.0","1.0/8","1.0","-","0-0","-/-","-","-","-","-","-","away",714
2013,"Univ. of La Verne","defense","Ramirez","-","6","6","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",714
2013,"Univ. of La Verne","defense","Schattenkerk","-","6","6","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away",714
2013,"Univ. of La Verne","defense","Ingram","1","4","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",714
2013,"Univ. of La Verne","defense","Hurdle","1","4","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",714
2013,"Univ. of La Verne","defense","Stastny","1","3","4","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away",714
2013,"Univ. of La Verne","defense","Brown","1","3","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",714
2013,"Univ. of La Verne","defense","Glasser","1","3","4","0.5/-","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away",714
2013,"Univ. of La Verne","defense","Wei","-","3","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",714
2013,"Univ. of La Verne","defense","Crawford","-","2","2","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away",714
2013,"Univ. of La Verne","defense","Aven","1","1","2","0.5/-","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away",714
2013,"Univ. of La Verne","defense","Fang","1","-","1","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away",714
2013,"Univ. of La Verne","defense","Mobilian","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",714
2013,"Univ. of La Verne","defense","Shannon","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",714
2013,"Univ. of La Verne","defense","Crist","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",714
2013,"Univ. of La Verne","defense","Drazovich","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",714
2013,"Univ. of La Verne","defense","Clancy","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",714
2013,"Univ. of La Verne","defense","Barnes","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",714
2013,"Univ. of La Verne","defense","Boren","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",714
2013,"University of Redlands","defense","Liekweg","4","8","12","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",718
2013,"University of Redlands","defense","Winsberg","4","6","10","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",718
2013,"University of Redlands","defense","Herrera","2","5","7","1.0/3","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home",718
2013,"University of Redlands","defense","Slaats","1","6","7","1.0/2","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home",718
2013,"University of Redlands","defense","Adams","4","2","6","2.0/6","2.0","1.0/2","1.0","-","0-0","-/-","-","-","-","-","-","home",718
2013,"University of Redlands","defense","Chang","2","4","6","-/-","-","-/-","-","-","0-0","-/-","-","-","-","1","-","home",718
2013,"University of Redlands","defense","Ingram","1","3","4","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home",718
2013,"University of Redlands","defense","Brown","2","2","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",718
2013,"University of Redlands","defense","Finkelstein","3","-","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",718
2013,"University of Redlands","defense","Fang","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home",718
2013,"University of Redlands","defense","Stastny","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",718
